Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
37368,2023-04-07 00:00:00,2024-07-17 00:00:00,3.1,638.62,1208.0,647.0,39.0,159.0
37369,2023-04-07 01:00:00,2024-07-17 00:00:00,3.1,648.25,1338.0,645.0,29.0,173.0
37370,2023-04-07 02:00:00,2024-07-17 00:00:00,3.1,652.07,1365.0,646.0,14.0,181.0
37371,2023-04-07 03:00:00,2024-07-17 00:00:00,3.1,612.27,1358.0,645.0,0.0,338.0
37372,2023-04-07 04:00:00,2024-07-17 00:00:00,3.1,589.45,1360.0,646.0,0.0,431.0
37373,2023-04-07 05:00:00,2024-07-17 00:00:00,3.1,588.73,1345.0,646.0,0.0,428.0
37374,2023-04-07 06:00:00,2024-07-17 00:00:00,3.1,590.54,1348.0,644.0,0.0,422.0
37375,2023-04-07 07:00:00,2024-07-17 00:00:00,3.1,595.19,1336.0,645.0,0.0,398.0
37376,2023-04-07 08:00:00,2024-07-17 00:00:00,3.1,592.92,1264.0,646.0,0.0,379.0
37377,2023-04-07 09:00:00,2024-07-17 00:00:00,3.1,606.41,1257.0,644.0,0.0,325.0
37378,2023-04-07 10:00:00,2024-07-17 00:00:00,3.1,622.17,1252.0,644.0,0.0,266.0
37379,2023-04-07 11:00:00,2024-07-17 00:00:00,3.1,611.11,1249.0,643.0,0.0,305.0
37380,2023-04-07 12:00:00,2024-07-17 00:00:00,3.1,617.41,1260.0,647.0,0.0,285.0
37381,2023-04-07 13:00:00,2024-07-17 00:00:00,3.1,637.74,1349.0,646.0,0.0,240.0
37382,2023-04-07 14:00:00,2024-07-17 00:00:00,3.1,653.15,1359.0,625.0,13.0,182.0
37383,2023-04-07 15:00:00,2024-07-17 00:00:00,3.1,645.02,1351.0,624.0,88.0,137.0
37384,2023-04-07 16:00:00,2024-07-17 00:00:00,3.1,631.38,1158.0,625.0,134.0,83.0
37385,2023-04-07 17:00:00,2024-07-17 00:00:00,3.1,630.0,1017.0,626.0,135.0,43.0
37386,2023-04-07 18:00:00,2024-07-17 00:00:00,3.1,620.37,945.0,624.0,124.0,59.0
37387,2023-04-07 19:00:00,2024-07-17 00:00:00,3.1,623.63,942.0,557.0,118.0,69.0
37388,2023-04-07 20:00:00,2024-07-17 00:00:00,3.1,616.76,941.0,566.0,120.0,84.0
37389,2023-04-07 21:00:00,2024-07-17 00:00:00,3.1,612.02,962.0,597.0,129.0,90.0
37390,2023-04-07 22:00:00,2024-07-17 00:00:00,3.1,613.4,973.0,579.0,140.0,83.0
37391,2023-04-07 23:00:00,2024-07-17 00:00:00,3.1,611.88,976.0,566.0,137.0,94.0
