Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
39888,2023-07-21 00:00:00,2024-07-17 00:00:00,3.1,591.7,1330.0,636.0,94.0,323.0
39889,2023-07-21 01:00:00,2024-07-17 00:00:00,3.1,579.68,1313.0,635.0,88.0,372.0
39890,2023-07-21 02:00:00,2024-07-17 00:00:00,3.1,592.69,1317.0,636.0,45.0,360.0
39891,2023-07-21 03:00:00,2024-07-17 00:00:00,3.1,600.2,1321.0,636.0,3.0,371.0
39892,2023-07-21 04:00:00,2024-07-17 00:00:00,3.1,575.33,1317.0,635.0,0.0,475.0
39893,2023-07-21 05:00:00,2024-07-17 00:00:00,3.1,572.18,1327.0,635.0,0.0,493.0
39894,2023-07-21 06:00:00,2024-07-17 00:00:00,3.1,572.86,1336.0,635.0,0.0,494.0
39895,2023-07-21 07:00:00,2024-07-17 00:00:00,3.1,573.25,1339.0,646.0,0.0,492.0
39896,2023-07-21 08:00:00,2024-07-17 00:00:00,3.1,593.37,1341.0,647.0,0.0,407.0
39897,2023-07-21 09:00:00,2024-07-17 00:00:00,3.1,616.83,1327.0,645.0,0.0,310.0
39898,2023-07-21 10:00:00,2024-07-17 00:00:00,3.1,653.84,1313.0,645.0,0.0,175.0
39899,2023-07-21 11:00:00,2024-07-17 00:00:00,3.1,642.06,1108.0,645.0,0.0,157.0
39900,2023-07-21 12:00:00,2024-07-17 00:00:00,3.1,590.46,1088.0,646.0,0.0,319.0
39901,2023-07-21 13:00:00,2024-07-17 00:00:00,3.1,574.21,1097.0,647.0,0.0,382.0
39902,2023-07-21 14:00:00,2024-07-17 00:00:00,3.1,593.81,1068.0,645.0,24.0,277.0
39903,2023-07-21 15:00:00,2024-07-17 00:00:00,3.1,599.2,1094.0,646.0,74.0,221.0
39904,2023-07-21 16:00:00,2024-07-17 00:00:00,3.1,612.52,1117.0,646.0,94.0,165.0
39905,2023-07-21 17:00:00,2024-07-17 00:00:00,3.1,630.46,1099.0,646.0,95.0,100.0
39906,2023-07-21 18:00:00,2024-07-17 00:00:00,3.1,648.83,1102.0,646.0,96.0,44.0
39907,2023-07-21 19:00:00,2024-07-17 00:00:00,3.1,657.36,1104.0,645.0,99.0,17.0
39908,2023-07-21 20:00:00,2024-07-17 00:00:00,3.1,625.26,800.0,663.0,97.0,16.0
39909,2023-07-21 21:00:00,2024-07-17 00:00:00,3.1,618.09,782.0,642.0,96.0,34.0
39910,2023-07-21 22:00:00,2024-07-17 00:00:00,3.1,600.23,785.0,637.0,93.0,86.0
39911,2023-07-21 23:00:00,2024-07-17 00:00:00,3.1,578.32,778.0,636.0,93.0,145.0
