Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
42960,2023-11-26 00:00:00,2024-07-17 00:00:00,3.1,699.45,1363.0,0.0,44.0,74.0
42961,2023-11-26 01:00:00,2024-07-17 00:00:00,3.1,692.94,1519.0,0.0,2.0,145.0
42962,2023-11-26 02:00:00,2024-07-17 00:00:00,3.1,700.44,1517.0,0.0,0.0,129.0
42963,2023-11-26 03:00:00,2024-07-17 00:00:00,3.1,672.41,1520.0,0.0,0.0,198.0
42964,2023-11-26 04:00:00,2024-07-17 00:00:00,3.1,651.49,1525.0,0.0,0.0,254.0
42965,2023-11-26 05:00:00,2024-07-17 00:00:00,3.1,636.47,1520.0,0.0,0.0,295.0
42966,2023-11-26 06:00:00,2024-07-17 00:00:00,3.1,658.64,1475.0,0.0,0.0,227.0
42967,2023-11-26 07:00:00,2024-07-17 00:00:00,3.1,702.71,1435.0,0.0,0.0,117.0
42968,2023-11-26 08:00:00,2024-07-17 00:00:00,3.1,733.16,1448.0,0.0,0.0,53.0
42969,2023-11-26 09:00:00,2024-07-17 00:00:00,3.1,708.6,1475.0,0.0,0.0,107.0
42970,2023-11-26 10:00:00,2024-07-17 00:00:00,3.1,712.47,1499.0,0.0,0.0,100.0
42971,2023-11-26 11:00:00,2024-07-17 00:00:00,3.1,697.99,1497.0,0.0,0.0,133.0
42972,2023-11-26 12:00:00,2024-07-17 00:00:00,3.1,708.62,1517.0,0.0,0.0,110.0
42973,2023-11-26 13:00:00,2024-07-17 00:00:00,3.1,696.04,1491.0,0.0,0.0,137.0
42974,2023-11-26 14:00:00,2024-07-17 00:00:00,3.1,693.38,1478.0,0.0,0.0,142.0
42975,2023-11-26 15:00:00,2024-07-17 00:00:00,3.1,674.07,1459.0,0.0,12.0,174.0
42976,2023-11-26 16:00:00,2024-07-17 00:00:00,3.1,671.52,1404.0,0.0,77.0,108.0
42977,2023-11-26 17:00:00,2024-07-17 00:00:00,3.1,566.6,1292.0,0.0,98.0,343.0
42978,2023-11-26 18:00:00,2024-07-17 00:00:00,3.1,572.96,1354.0,0.0,88.0,354.0
42979,2023-11-26 19:00:00,2024-07-17 00:00:00,3.1,636.4,1349.0,0.0,89.0,173.0
42980,2023-11-26 20:00:00,2024-07-17 00:00:00,3.1,684.41,1331.0,0.0,103.0,44.0
42981,2023-11-26 21:00:00,2024-07-17 00:00:00,3.1,709.12,1324.0,0.0,92.0,3.0
42982,2023-11-26 22:00:00,2024-07-17 00:00:00,3.1,704.27,1327.0,0.0,105.0,0.0
42983,2023-11-26 23:00:00,2024-07-17 00:00:00,3.1,730.57,1390.0,0.0,56.0,0.0
