Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
41376,2023-09-21 00:00:00,2024-07-17 00:00:00,3.1,587.61,1191.0,633.0,47.0,68.0
41377,2023-09-21 01:00:00,2024-07-17 00:00:00,3.1,598.44,1347.0,633.0,57.0,65.0
41378,2023-09-21 02:00:00,2024-07-17 00:00:00,3.1,620.37,1358.0,631.0,1.0,50.0
41379,2023-09-21 03:00:00,2024-07-17 00:00:00,3.1,601.33,1352.0,631.0,0.0,114.0
41380,2023-09-21 04:00:00,2024-07-17 00:00:00,3.1,607.56,1358.0,631.0,0.0,94.0
41381,2023-09-21 05:00:00,2024-07-17 00:00:00,3.1,609.65,1357.0,630.0,0.0,87.0
41382,2023-09-21 06:00:00,2024-07-17 00:00:00,3.1,606.72,1341.0,630.0,0.0,93.0
41383,2023-09-21 07:00:00,2024-07-17 00:00:00,3.1,604.99,1325.0,632.0,0.0,94.0
41384,2023-09-21 08:00:00,2024-07-17 00:00:00,3.1,632.11,1340.0,608.0,0.0,19.0
41385,2023-09-21 09:00:00,2024-07-17 00:00:00,3.1,632.47,1345.0,521.0,0.0,55.0
41386,2023-09-21 10:00:00,2024-07-17 00:00:00,3.1,612.89,1340.0,529.0,0.0,112.0
41387,2023-09-21 11:00:00,2024-07-17 00:00:00,3.1,590.82,1330.0,540.0,0.0,179.0
41388,2023-09-21 12:00:00,2024-07-17 00:00:00,3.1,587.55,1336.0,527.0,0.0,197.0
41389,2023-09-21 13:00:00,2024-07-17 00:00:00,3.1,603.23,1320.0,626.0,0.0,101.0
41390,2023-09-21 14:00:00,2024-07-17 00:00:00,3.1,588.53,1192.0,631.0,9.0,104.0
41391,2023-09-21 15:00:00,2024-07-17 00:00:00,3.1,537.47,1103.0,628.0,75.0,186.0
41392,2023-09-21 16:00:00,2024-07-17 00:00:00,3.1,486.25,1070.0,583.0,125.0,338.0
41393,2023-09-21 17:00:00,2024-07-17 00:00:00,3.1,491.44,1064.0,629.0,127.0,299.0
41394,2023-09-21 18:00:00,2024-07-17 00:00:00,3.1,480.2,1026.0,631.0,127.0,326.0
41395,2023-09-21 19:00:00,2024-07-17 00:00:00,3.1,491.92,1044.0,484.0,127.0,322.0
41396,2023-09-21 20:00:00,2024-07-17 00:00:00,3.1,510.42,1066.0,248.0,125.0,328.0
41397,2023-09-21 21:00:00,2024-07-17 00:00:00,3.1,529.51,1064.0,27.0,124.0,331.0
41398,2023-09-21 22:00:00,2024-07-17 00:00:00,3.1,525.97,1081.0,0.0,125.0,356.0
41399,2023-09-21 23:00:00,2024-07-17 00:00:00,3.1,524.57,1123.0,0.0,121.0,383.0
