UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-10-30 00:00:00,2024-07-17 00:00:00,3.1,1.6652862413975191,279.73472260041945,267.47316730124646,406.0540907089444,0.0,815.60761,668.9166,69.64958,184.93953
2023-10-30 01:00:00,2024-07-17 00:00:00,3.1,1.8490000983317645,275.70456448006973,266.2626580689495,7.414351272577047,0.0,792.43681,651.73144,66.68778,198.3098
2023-10-30 02:00:00,2024-07-17 00:00:00,3.1,1.8490000983317645,275.70456448006973,266.2626580689495,7.414351272577047,0.0,776.34166,630.05798,63.71279,202.93429
2023-10-30 03:00:00,2024-07-17 00:00:00,3.1,1.8490000983317645,275.70456448006973,266.2626580689495,7.414351272577047,0.0,758.1921,609.11545,57.61232,205.53932
2023-10-30 04:00:00,2024-07-17 00:00:00,3.1,1.7586513047759793,274.6823077337028,265.8704768936426,3.706848242265413,0.0,742.45047,607.83014,49.09893,204.35292
2023-10-30 05:00:00,2024-07-17 00:00:00,3.1,1.7586513047759793,274.6823077337028,265.8704768936426,3.706848242265413,0.0,748.67957,589.25536,37.13792,208.27782
2023-10-30 06:00:00,2024-07-17 00:00:00,3.1,1.7586513047759793,274.6823077337028,265.8704768936426,3.706848242265413,0.0,742.93583,605.81785,27.84934,213.68697
2023-10-30 07:00:00,2024-07-17 00:00:00,3.1,1.8784449958301,273.8497770319138,265.2964658908573,0.0,0.0,754.63375,606.87692,20.59485,208.23822
2023-10-30 08:00:00,2024-07-17 00:00:00,3.1,1.8784449958301,273.8497770319138,265.2964658908573,0.0,0.0,752.48366,608.78854,14.3788,216.71064
2023-10-30 09:00:00,2024-07-17 00:00:00,3.1,1.8784449958301,273.8497770319138,265.2964658908573,0.0,0.0,742.80519,610.08415,9.26645,232.86565
2023-10-30 10:00:00,2024-07-17 00:00:00,3.1,1.7008671564563658,273.07439870816984,264.7813457700759,0.0,0.0,731.40403,606.17411,7.03768,233.90257
2023-10-30 11:00:00,2024-07-17 00:00:00,3.1,1.7008671564563658,273.07439870816984,264.7813457700759,0.0,0.0,715.69714,604.15706,7.86197,219.0175
2023-10-30 12:00:00,2024-07-17 00:00:00,3.1,1.7008671564563658,273.07439870816984,264.7813457700759,0.0,0.0,706.76211,604.3906,13.69817,215.6458
2023-10-30 13:00:00,2024-07-17 00:00:00,3.1,1.8065840833785607,273.1693400045338,264.6417852102027,1.599817991285975,0.0,702.13339,607.21246,23.16154,206.82851
2023-10-30 14:00:00,2024-07-17 00:00:00,3.1,1.8065840833785607,273.1693400045338,264.6417852102027,1.599817991285975,0.0,697.19333,605.22776,33.52093,217.21088
2023-10-30 15:00:00,2024-07-17 00:00:00,3.1,1.8065840833785607,273.1693400045338,264.6417852102027,1.599817991285975,0.0,707.61835,606.39091,40.8019,226.83513
2023-10-30 16:00:00,2024-07-17 00:00:00,3.1,1.7250639839687545,279.2312924334601,265.3544576638414,101.08601104853145,0.0,700.54863,605.65359,46.52462,224.14744
2023-10-30 17:00:00,2024-07-17 00:00:00,3.1,1.7250639839687545,279.2312924334601,265.3544576638414,101.08601104853145,0.0,721.21349,605.55479,53.03201,216.79354
2023-10-30 18:00:00,2024-07-17 00:00:00,3.1,1.7250639839687545,279.2312924334601,265.3544576638414,101.08601104853145,0.0,732.45241,603.87512,60.62043,219.32159
2023-10-30 19:00:00,2024-07-17 00:00:00,3.1,1.6648785427912292,282.2082729270859,266.08847891641926,394.4150220665885,0.0,760.31299,598.81746,66.1761,221.91425
2023-10-30 20:00:00,2024-07-17 00:00:00,3.1,1.6648785427912292,282.2082729270859,266.08847891641926,394.4150220665885,0.0,781.14361,592.11691,70.91485,234.75624
2023-10-30 21:00:00,2024-07-17 00:00:00,3.1,1.6648785427912292,282.2082729270859,266.08847891641926,394.4150220665885,0.0,800.19365,597.31442,73.39824,248.43678
2023-10-30 22:00:00,2024-07-17 00:00:00,3.1,1.4059993572094551,280.24533232501454,267.91078436215093,313.229715576322,0.0,804.92019,608.50348,72.72367,245.18646
2023-10-30 23:00:00,2024-07-17 00:00:00,3.1,1.4059993572094551,280.24533232501454,267.91078436215093,313.229715576322,0.0,808.80922,610.40284,70.74941,235.19874
2023-10-31 00:00:00,2024-07-17 00:00:00,3.1,1.4059993572094551,280.24533232501454,267.91078436215093,313.229715576322,0.0,824.48308,676.98833,69.64958,290.91354
2023-10-31 01:00:00,2024-07-17 00:00:00,3.1,1.3330977913393525,277.3739724831397,266.7734262661042,6.411748733421218,0.0,803.30374,659.60333,66.68778,292.38127
2023-10-31 02:00:00,2024-07-17 00:00:00,3.1,1.3330977913393525,277.3739724831397,266.7734262661042,6.411748733421218,0.0,789.76717,637.64629,63.71279,286.06101
2023-10-31 03:00:00,2024-07-17 00:00:00,3.1,1.3330977913393525,277.3739724831397,266.7734262661042,6.411748733421218,0.0,773.82576,616.43835,57.61232,278.77795
2023-10-31 04:00:00,2024-07-17 00:00:00,3.1,1.338605905110538,276.9051463744051,266.6352515672569,3.2055970970751377,0.0,758.17552,615.12568,49.09893,262.36483
2023-10-31 05:00:00,2024-07-17 00:00:00,3.1,1.338605905110538,276.9051463744051,266.6352515672569,3.2055970970751377,0.0,765.92385,596.33417,37.13792,252.2143
2023-10-31 06:00:00,2024-07-17 00:00:00,3.1,1.338605905110538,276.9051463744051,266.6352515672569,3.2055970970751377,0.0,759.72043,613.08524,27.84934,247.33335
2023-10-31 07:00:00,2024-07-17 00:00:00,3.1,1.307778272612502,276.6049981122178,266.43291368235856,0.0,0.0,771.15397,614.15706,20.59485,234.37663
2023-10-31 08:00:00,2024-07-17 00:00:00,3.1,1.307778272612502,276.6049981122178,266.43291368235856,0.0,0.0,767.65712,616.08908,14.3788,235.10829
2023-10-31 09:00:00,2024-07-17 00:00:00,3.1,1.307778272612502,276.6049981122178,266.43291368235856,0.0,0.0,755.5386,617.39911,9.26645,246.34588
2023-10-31 10:00:00,2024-07-17 00:00:00,3.1,1.2097919009681342,277.1538909724815,266.4562466165278,0.0,0.0,741.71284,613.44972,7.03768,242.69428
2023-10-31 11:00:00,2024-07-17 00:00:00,3.1,1.2097919009681342,277.1538909724815,266.4562466165278,0.0,0.0,722.48707,611.41515,7.86197,232.12071
2023-10-31 12:00:00,2024-07-17 00:00:00,3.1,1.2097919009681342,277.1538909724815,266.4562466165278,0.0,0.0,710.31955,611.65764,13.69817,228.36577
2023-10-31 13:00:00,2024-07-17 00:00:00,3.1,1.390306431339389,277.08938207498807,266.4523676572488,1.123383347220524,0.0,702.82562,614.4985,23.16154,218.02055
2023-10-31 14:00:00,2024-07-17 00:00:00,3.1,1.390306431339389,277.08938207498807,266.4523676572488,1.123383347220524,0.0,695.17645,612.50674,33.52093,222.60291
2023-10-31 15:00:00,2024-07-17 00:00:00,3.1,1.390306431339389,277.08938207498807,266.4523676572488,1.123383347220524,0.0,703.11812,613.67528,40.8019,228.45205
2023-10-31 16:00:00,2024-07-17 00:00:00,3.1,1.4415647613083449,282.59892847681635,267.2470858732923,114.69868032269744,0.0,694.97006,612.93332,46.52462,225.28018
2023-10-31 17:00:00,2024-07-17 00:00:00,3.1,1.4415647613083449,282.59892847681635,267.2470858732923,114.69868032269744,0.0,714.26462,612.84363,53.03201,217.89372
2023-10-31 18:00:00,2024-07-17 00:00:00,3.1,1.4415647613083449,282.59892847681635,267.2470858732923,114.69868032269744,0.0,725.80862,611.14711,60.62043,222.97142
2023-10-31 19:00:00,2024-07-17 00:00:00,3.1,1.867618599166531,285.14766685462416,269.38597575541,447.6178408113332,0.0,755.50167,606.02251,66.1761,221.3683
2023-10-31 20:00:00,2024-07-17 00:00:00,3.1,1.867618599166531,285.14766685462416,269.38597575541,447.6178408113332,0.0,778.47698,599.23898,70.91485,237.65299
2023-10-31 21:00:00,2024-07-17 00:00:00,3.1,1.867618599166531,285.14766685462416,269.38597575541,447.6178408113332,0.0,799.72847,604.51484,73.39824,249.53496
2023-10-31 22:00:00,2024-07-17 00:00:00,3.1,1.3519517069042477,283.0794342243592,271.542438216172,332.7690646086908,0.0,807.13788,615.87063,72.72367,249.27234
2023-10-31 23:00:00,2024-07-17 00:00:00,3.1,1.3519517069042477,283.0794342243592,271.542438216172,332.7690646086908,0.0,813.36802,617.79407,70.74941,243.33341
2023-11-01 00:00:00,2024-07-17 00:00:00,3.1,1.3519517069042477,283.0794342243592,271.542438216172,332.7690646086908,0.0,829.70899,686.56053,69.64958,271.0691
2023-11-01 01:00:00,2024-07-17 00:00:00,3.1,1.8049698316204963,281.7030375563212,271.917792174273,3.935856699341504,0.0,808.68554,668.93852,66.68778,274.76568
2023-11-01 02:00:00,2024-07-17 00:00:00,3.1,1.8049698316204963,281.7030375563212,271.917792174273,3.935856699341504,0.0,795.33063,646.64519,63.71279,270.49491
