UTC time,coal,nat_gas,solar,wind
2023-10-27 00:00:00,1153.0,638.0,70.0,350.0
2023-10-27 01:00:00,1143.0,615.0,8.0,382.0
2023-10-27 02:00:00,1140.0,636.0,0.0,396.0
2023-10-27 03:00:00,1140.0,636.0,0.0,406.0
2023-10-27 04:00:00,1140.0,637.0,0.0,376.0
2023-10-27 05:00:00,1140.0,636.0,0.0,386.0
2023-10-27 06:00:00,1138.0,640.0,0.0,384.0
2023-10-27 07:00:00,1144.0,637.0,0.0,384.0
2023-10-27 08:00:00,1143.0,635.0,0.0,288.0
2023-10-27 09:00:00,1155.0,602.0,0.0,338.0
2023-10-27 10:00:00,1178.0,601.0,0.0,349.0
2023-10-27 11:00:00,1176.0,634.0,0.0,403.0
2023-10-27 12:00:00,1173.0,636.0,0.0,437.0
2023-10-27 13:00:00,1179.0,641.0,0.0,434.0
2023-10-27 14:00:00,1169.0,639.0,0.0,389.0
2023-10-27 15:00:00,1072.0,636.0,34.0,383.0
2023-10-27 16:00:00,1106.0,635.0,102.0,372.0
2023-10-27 17:00:00,1147.0,635.0,120.0,241.0
2023-10-27 18:00:00,1079.0,637.0,121.0,129.0
2023-10-27 19:00:00,1113.0,638.0,116.0,68.0
2023-10-27 20:00:00,1112.0,637.0,114.0,26.0
2023-10-27 21:00:00,1139.0,636.0,116.0,2.0
2023-10-27 22:00:00,1144.0,638.0,119.0,1.0
2023-10-27 23:00:00,1145.0,640.0,118.0,11.0
