UTC time,coal,nat_gas,solar,wind
2023-07-31 00:00:00,1381.0,636.0,87.0,193.0
2023-07-31 01:00:00,1379.0,636.0,89.0,221.0
2023-07-31 02:00:00,1377.0,637.0,37.0,245.0
2023-07-31 03:00:00,1381.0,636.0,1.0,315.0
2023-07-31 04:00:00,1380.0,636.0,0.0,406.0
2023-07-31 05:00:00,1353.0,636.0,0.0,449.0
2023-07-31 06:00:00,1351.0,636.0,0.0,458.0
2023-07-31 07:00:00,1342.0,635.0,0.0,445.0
2023-07-31 08:00:00,1337.0,603.0,0.0,431.0
2023-07-31 09:00:00,1339.0,636.0,0.0,428.0
2023-07-31 10:00:00,1335.0,635.0,0.0,313.0
2023-07-31 11:00:00,1330.0,637.0,0.0,197.0
2023-07-31 12:00:00,1326.0,636.0,0.0,212.0
2023-07-31 13:00:00,1334.0,636.0,0.0,225.0
2023-07-31 14:00:00,1347.0,634.0,12.0,217.0
2023-07-31 15:00:00,1307.0,636.0,81.0,247.0
2023-07-31 16:00:00,1327.0,637.0,110.0,217.0
2023-07-31 17:00:00,1322.0,637.0,112.0,229.0
2023-07-31 18:00:00,1348.0,636.0,110.0,154.0
2023-07-31 19:00:00,1353.0,637.0,104.0,178.0
2023-07-31 20:00:00,1343.0,637.0,106.0,179.0
2023-07-31 21:00:00,1374.0,637.0,105.0,146.0
2023-07-31 22:00:00,1379.0,626.0,104.0,151.0
2023-07-31 23:00:00,1380.0,625.0,98.0,171.0
