UTC time,coal,nat_gas,solar,wind
2023-04-15 00:00:00,1210.0,637.0,139.0,488.0
2023-04-15 01:00:00,1354.0,637.0,89.0,494.0
2023-04-15 02:00:00,1382.0,636.0,17.0,486.0
2023-04-15 03:00:00,1371.0,636.0,0.0,427.0
2023-04-15 04:00:00,1372.0,634.0,0.0,241.0
2023-04-15 05:00:00,1373.0,633.0,0.0,277.0
2023-04-15 06:00:00,1360.0,636.0,0.0,458.0
2023-04-15 07:00:00,1347.0,635.0,0.0,394.0
2023-04-15 08:00:00,1354.0,634.0,0.0,225.0
2023-04-15 09:00:00,1343.0,636.0,0.0,218.0
2023-04-15 10:00:00,1337.0,636.0,0.0,347.0
2023-04-15 11:00:00,1341.0,637.0,0.0,216.0
2023-04-15 12:00:00,1344.0,637.0,0.0,153.0
2023-04-15 13:00:00,1353.0,638.0,0.0,228.0
2023-04-15 14:00:00,1368.0,635.0,17.0,264.0
2023-04-15 15:00:00,1321.0,635.0,88.0,352.0
2023-04-15 16:00:00,1145.0,636.0,139.0,257.0
2023-04-15 17:00:00,1091.0,636.0,144.0,106.0
2023-04-15 18:00:00,1086.0,636.0,143.0,43.0
2023-04-15 19:00:00,1064.0,636.0,143.0,19.0
2023-04-15 20:00:00,1057.0,636.0,141.0,18.0
2023-04-15 21:00:00,1058.0,637.0,142.0,60.0
2023-04-15 22:00:00,1059.0,636.0,141.0,65.0
2023-04-15 23:00:00,1063.0,637.0,140.0,113.0
