Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
35400,2023-01-15 00:00:00,2024-07-17 00:00:00,3.1,488.0,1105.0,624.0,4.0,461.0
35401,2023-01-15 01:00:00,2024-07-17 00:00:00,3.1,489.06,1169.0,627.0,0.0,495.0
35402,2023-01-15 02:00:00,2024-07-17 00:00:00,3.1,487.51,1156.0,627.0,0.0,495.0
35403,2023-01-15 03:00:00,2024-07-17 00:00:00,3.1,488.41,1164.0,628.0,0.0,495.0
35404,2023-01-15 04:00:00,2024-07-17 00:00:00,3.1,488.92,1167.0,625.0,0.0,495.0
35405,2023-01-15 05:00:00,2024-07-17 00:00:00,3.1,504.87,1164.0,626.0,0.0,421.0
35406,2023-01-15 06:00:00,2024-07-17 00:00:00,3.1,513.36,1134.0,626.0,0.0,370.0
35407,2023-01-15 07:00:00,2024-07-17 00:00:00,3.1,506.99,1131.0,627.0,0.0,395.0
35408,2023-01-15 08:00:00,2024-07-17 00:00:00,3.1,495.19,1100.0,626.0,0.0,430.0
35409,2023-01-15 09:00:00,2024-07-17 00:00:00,3.1,468.31,964.0,626.0,0.0,469.0
35410,2023-01-15 10:00:00,2024-07-17 00:00:00,3.1,465.83,958.0,627.0,0.0,476.0
35411,2023-01-15 11:00:00,2024-07-17 00:00:00,3.1,460.85,953.0,627.0,0.0,495.0
35412,2023-01-15 12:00:00,2024-07-17 00:00:00,3.1,465.9,955.0,626.0,0.0,474.0
35413,2023-01-15 13:00:00,2024-07-17 00:00:00,3.1,472.54,963.0,626.0,0.0,450.0
35414,2023-01-15 14:00:00,2024-07-17 00:00:00,3.1,465.77,962.0,626.0,0.0,479.0
35415,2023-01-15 15:00:00,2024-07-17 00:00:00,3.1,465.1,975.0,627.0,0.0,490.0
35416,2023-01-15 16:00:00,2024-07-17 00:00:00,3.1,478.0,1024.0,629.0,4.0,458.0
35417,2023-01-15 17:00:00,2024-07-17 00:00:00,3.1,469.99,974.0,630.0,13.0,454.0
35418,2023-01-15 18:00:00,2024-07-17 00:00:00,3.1,464.6,979.0,631.0,17.0,477.0
35419,2023-01-15 19:00:00,2024-07-17 00:00:00,3.1,472.31,1065.0,631.0,32.0,480.0
35420,2023-01-15 20:00:00,2024-07-17 00:00:00,3.1,484.62,1070.0,630.0,37.0,422.0
35421,2023-01-15 21:00:00,2024-07-17 00:00:00,3.1,480.53,1068.0,631.0,25.0,451.0
35422,2023-01-15 22:00:00,2024-07-17 00:00:00,3.1,497.51,1131.0,631.0,28.0,407.0
35423,2023-01-15 23:00:00,2024-07-17 00:00:00,3.1,490.49,1132.0,631.0,25.0,442.0
