UTC time,coal,nat_gas,solar,wind
2023-08-01 00:00:00,1382.0,625.0,96.0,204.0
2023-08-01 01:00:00,1379.0,625.0,93.0,306.0
2023-08-01 02:00:00,1382.0,625.0,42.0,355.0
2023-08-01 03:00:00,1384.0,626.0,1.0,413.0
2023-08-01 04:00:00,1385.0,626.0,0.0,452.0
2023-08-01 05:00:00,1346.0,627.0,0.0,450.0
2023-08-01 06:00:00,1342.0,626.0,0.0,434.0
2023-08-01 07:00:00,1333.0,636.0,0.0,426.0
2023-08-01 08:00:00,1040.0,637.0,0.0,293.0
2023-08-01 09:00:00,1029.0,635.0,0.0,213.0
2023-08-01 10:00:00,1003.0,634.0,0.0,265.0
2023-08-01 11:00:00,1031.0,636.0,0.0,274.0
2023-08-01 12:00:00,1030.0,636.0,0.0,380.0
2023-08-01 13:00:00,1027.0,636.0,0.0,418.0
2023-08-01 14:00:00,1031.0,636.0,25.0,387.0
2023-08-01 15:00:00,1026.0,635.0,87.0,318.0
2023-08-01 16:00:00,1025.0,635.0,107.0,418.0
2023-08-01 17:00:00,1025.0,636.0,108.0,301.0
2023-08-01 18:00:00,1019.0,636.0,107.0,215.0
2023-08-01 19:00:00,1018.0,638.0,106.0,186.0
2023-08-01 20:00:00,1026.0,637.0,104.0,188.0
2023-08-01 21:00:00,1227.0,636.0,104.0,219.0
2023-08-01 22:00:00,1333.0,627.0,104.0,263.0
2023-08-01 23:00:00,1339.0,627.0,96.0,360.0
