UTC time,coal,nat_gas,solar,wind
2023-07-23 00:00:00,992.0,624.0,94.0,44.0
2023-07-23 01:00:00,1150.0,627.0,88.0,96.0
2023-07-23 02:00:00,1237.0,626.0,43.0,156.0
2023-07-23 03:00:00,1233.0,623.0,1.0,210.0
2023-07-23 04:00:00,1292.0,625.0,0.0,254.0
2023-07-23 05:00:00,1324.0,626.0,0.0,114.0
2023-07-23 06:00:00,1287.0,626.0,0.0,35.0
2023-07-23 07:00:00,1298.0,626.0,0.0,3.0
2023-07-23 08:00:00,1311.0,625.0,0.0,26.0
2023-07-23 09:00:00,1311.0,623.0,0.0,74.0
2023-07-23 10:00:00,1306.0,623.0,0.0,51.0
2023-07-23 11:00:00,1305.0,624.0,0.0,70.0
2023-07-23 12:00:00,1289.0,628.0,0.0,66.0
2023-07-23 13:00:00,1282.0,628.0,0.0,35.0
2023-07-23 14:00:00,1171.0,624.0,31.0,34.0
2023-07-23 15:00:00,1189.0,628.0,56.0,116.0
2023-07-23 16:00:00,1229.0,628.0,92.0,290.0
2023-07-23 17:00:00,1246.0,626.0,88.0,363.0
2023-07-23 18:00:00,1251.0,625.0,101.0,321.0
2023-07-23 19:00:00,1292.0,626.0,91.0,254.0
2023-07-23 20:00:00,1322.0,627.0,91.0,159.0
2023-07-23 21:00:00,1318.0,628.0,93.0,86.0
2023-07-23 22:00:00,1324.0,626.0,97.0,51.0
2023-07-23 23:00:00,1327.0,627.0,85.0,21.0
