UTC time,coal,nat_gas,solar,wind
2023-04-19 00:00:00,1371.0,630.0,104.0,476.0
2023-04-19 01:00:00,1370.0,629.0,45.0,466.0
2023-04-19 02:00:00,1371.0,625.0,12.0,343.0
2023-04-19 03:00:00,1371.0,625.0,0.0,405.0
2023-04-19 04:00:00,1369.0,633.0,0.0,441.0
2023-04-19 05:00:00,1365.0,641.0,0.0,396.0
2023-04-19 06:00:00,1367.0,640.0,0.0,478.0
2023-04-19 07:00:00,1354.0,638.0,0.0,495.0
2023-04-19 08:00:00,1380.0,640.0,0.0,487.0
2023-04-19 09:00:00,1371.0,639.0,0.0,438.0
2023-04-19 10:00:00,1377.0,639.0,0.0,490.0
2023-04-19 11:00:00,1379.0,638.0,0.0,495.0
2023-04-19 12:00:00,1384.0,641.0,0.0,495.0
2023-04-19 13:00:00,1380.0,639.0,0.0,494.0
2023-04-19 14:00:00,1376.0,634.0,22.0,493.0
2023-04-19 15:00:00,1372.0,634.0,97.0,455.0
2023-04-19 16:00:00,1372.0,636.0,143.0,457.0
2023-04-19 17:00:00,1346.0,637.0,146.0,455.0
2023-04-19 18:00:00,1337.0,637.0,147.0,449.0
2023-04-19 19:00:00,1303.0,640.0,146.0,455.0
2023-04-19 20:00:00,1315.0,638.0,146.0,381.0
2023-04-19 21:00:00,1360.0,641.0,145.0,457.0
2023-04-19 22:00:00,1363.0,643.0,146.0,467.0
2023-04-19 23:00:00,1366.0,645.0,118.0,465.0
