UTC time,coal,nat_gas,solar,wind
2023-06-29 00:00:00,1327.0,335.0,121.0,443.0
2023-06-29 01:00:00,1327.0,337.0,111.0,388.0
2023-06-29 02:00:00,1331.0,337.0,58.0,419.0
2023-06-29 03:00:00,1331.0,336.0,5.0,432.0
2023-06-29 04:00:00,1328.0,336.0,0.0,473.0
2023-06-29 05:00:00,1330.0,335.0,0.0,489.0
2023-06-29 06:00:00,1341.0,334.0,0.0,493.0
2023-06-29 07:00:00,1335.0,339.0,0.0,491.0
2023-06-29 08:00:00,1329.0,331.0,0.0,492.0
2023-06-29 09:00:00,1327.0,278.0,0.0,490.0
2023-06-29 10:00:00,1305.0,276.0,0.0,475.0
2023-06-29 11:00:00,1290.0,275.0,0.0,436.0
2023-06-29 12:00:00,1300.0,276.0,0.0,426.0
2023-06-29 13:00:00,1301.0,307.0,3.0,414.0
2023-06-29 14:00:00,1178.0,335.0,50.0,357.0
2023-06-29 15:00:00,1064.0,336.0,112.0,405.0
2023-06-29 16:00:00,1053.0,336.0,126.0,245.0
2023-06-29 17:00:00,1115.0,336.0,127.0,145.0
2023-06-29 18:00:00,1140.0,337.0,123.0,61.0
2023-06-29 19:00:00,1162.0,336.0,122.0,45.0
2023-06-29 20:00:00,1151.0,336.0,121.0,31.0
2023-06-29 21:00:00,1196.0,336.0,117.0,71.0
2023-06-29 22:00:00,1242.0,336.0,118.0,131.0
2023-06-29 23:00:00,1298.0,335.0,112.0,232.0
