UTC time,coal,nat_gas,solar,wind
2023-01-10 00:00:00,1169.0,0.0,7.0,290.0
2023-01-10 01:00:00,1300.0,0.0,2.0,290.0
2023-01-10 02:00:00,1324.0,0.0,0.0,330.0
2023-01-10 03:00:00,1328.0,0.0,0.0,479.0
2023-01-10 04:00:00,1265.0,0.0,0.0,491.0
2023-01-10 05:00:00,1206.0,0.0,0.0,490.0
2023-01-10 06:00:00,1169.0,0.0,0.0,494.0
2023-01-10 07:00:00,1133.0,0.0,0.0,494.0
2023-01-10 08:00:00,1140.0,0.0,0.0,494.0
2023-01-10 09:00:00,1100.0,49.0,0.0,494.0
2023-01-10 10:00:00,1103.0,225.0,0.0,494.0
2023-01-10 11:00:00,1097.0,352.0,0.0,486.0
2023-01-10 12:00:00,1109.0,352.0,0.0,468.0
2023-01-10 13:00:00,1112.0,399.0,0.0,480.0
2023-01-10 14:00:00,1121.0,448.0,0.0,494.0
2023-01-10 15:00:00,1213.0,500.0,0.0,494.0
2023-01-10 16:00:00,1260.0,549.0,6.0,482.0
2023-01-10 17:00:00,1130.0,607.0,22.0,494.0
2023-01-10 18:00:00,1166.0,624.0,60.0,495.0
2023-01-10 19:00:00,1160.0,625.0,97.0,495.0
2023-01-10 20:00:00,1156.0,628.0,83.0,430.0
2023-01-10 21:00:00,1153.0,628.0,70.0,429.0
2023-01-10 22:00:00,1146.0,627.0,58.0,427.0
2023-01-10 23:00:00,1147.0,626.0,35.0,476.0
