UTC time,coal,nat_gas,solar,wind
2023-09-22 00:00:00,1238.0,0.0,107.0,402.0
2023-09-22 01:00:00,1347.0,0.0,32.0,167.0
2023-09-22 02:00:00,1354.0,0.0,1.0,321.0
2023-09-22 03:00:00,1359.0,0.0,0.0,459.0
2023-09-22 04:00:00,1358.0,0.0,0.0,263.0
2023-09-22 05:00:00,1364.0,0.0,0.0,120.0
2023-09-22 06:00:00,1340.0,0.0,0.0,254.0
2023-09-22 07:00:00,1275.0,0.0,0.0,353.0
2023-09-22 08:00:00,1346.0,0.0,0.0,342.0
2023-09-22 09:00:00,1341.0,0.0,0.0,219.0
2023-09-22 10:00:00,1353.0,0.0,0.0,151.0
2023-09-22 11:00:00,1350.0,0.0,0.0,146.0
2023-09-22 12:00:00,1339.0,0.0,0.0,195.0
2023-09-22 13:00:00,1337.0,0.0,0.0,257.0
2023-09-22 14:00:00,1237.0,0.0,6.0,338.0
2023-09-22 15:00:00,1082.0,0.0,60.0,282.0
2023-09-22 16:00:00,1067.0,0.0,49.0,286.0
2023-09-22 17:00:00,1065.0,1.0,110.0,311.0
2023-09-22 18:00:00,1099.0,0.0,94.0,324.0
2023-09-22 19:00:00,1110.0,0.0,103.0,344.0
2023-09-22 20:00:00,1113.0,0.0,118.0,362.0
2023-09-22 21:00:00,1134.0,0.0,112.0,337.0
2023-09-22 22:00:00,1219.0,0.0,95.0,249.0
2023-09-22 23:00:00,1220.0,0.0,58.0,299.0
