UTC time,coal,nat_gas,solar,wind
2023-01-08 00:00:00,1105.0,648.0,61.0,1.0
2023-01-08 01:00:00,1143.0,647.0,6.0,9.0
2023-01-08 02:00:00,1144.0,648.0,0.0,35.0
2023-01-08 03:00:00,1151.0,643.0,0.0,115.0
2023-01-08 04:00:00,1154.0,501.0,0.0,137.0
2023-01-08 05:00:00,1153.0,355.0,0.0,143.0
2023-01-08 06:00:00,1126.0,250.0,0.0,190.0
2023-01-08 07:00:00,1099.0,73.0,0.0,203.0
2023-01-08 08:00:00,1107.0,0.0,0.0,236.0
2023-01-08 09:00:00,1106.0,0.0,0.0,280.0
2023-01-08 10:00:00,1103.0,0.0,0.0,232.0
2023-01-08 11:00:00,1103.0,0.0,0.0,162.0
2023-01-08 12:00:00,1108.0,0.0,0.0,177.0
2023-01-08 13:00:00,1117.0,0.0,0.0,205.0
2023-01-08 14:00:00,1111.0,0.0,0.0,329.0
2023-01-08 15:00:00,1135.0,0.0,1.0,460.0
2023-01-08 16:00:00,1142.0,0.0,29.0,374.0
2023-01-08 17:00:00,1109.0,0.0,63.0,259.0
2023-01-08 18:00:00,1075.0,0.0,62.0,417.0
2023-01-08 19:00:00,1075.0,0.0,90.0,397.0
2023-01-08 20:00:00,1072.0,0.0,89.0,437.0
2023-01-08 21:00:00,1069.0,0.0,91.0,455.0
2023-01-08 22:00:00,1069.0,0.0,92.0,437.0
2023-01-08 23:00:00,1068.0,0.0,95.0,389.0
