Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
39600,2023-07-09 00:00:00,2024-07-17 00:00:00,3.1,515.59,1339.0,502.0,104.0,389.0
39601,2023-07-09 01:00:00,2024-07-17 00:00:00,3.1,504.88,1344.0,502.0,98.0,447.0
39602,2023-07-09 02:00:00,2024-07-17 00:00:00,3.1,547.7,1342.0,503.0,51.0,306.0
39603,2023-07-09 03:00:00,2024-07-17 00:00:00,3.1,584.53,1335.0,547.0,4.0,196.0
39604,2023-07-09 04:00:00,2024-07-17 00:00:00,3.1,580.11,1339.0,550.0,0.0,216.0
39605,2023-07-09 05:00:00,2024-07-17 00:00:00,3.1,537.47,1341.0,450.0,0.0,415.0
39606,2023-07-09 06:00:00,2024-07-17 00:00:00,3.1,546.75,1340.0,302.0,0.0,425.0
39607,2023-07-09 07:00:00,2024-07-17 00:00:00,3.1,546.2,1341.0,257.0,0.0,442.0
39608,2023-07-09 08:00:00,2024-07-17 00:00:00,3.1,544.43,1285.0,274.0,0.0,421.0
39609,2023-07-09 09:00:00,2024-07-17 00:00:00,3.1,616.75,1271.0,258.0,0.0,192.0
39610,2023-07-09 10:00:00,2024-07-17 00:00:00,3.1,624.98,1261.0,278.0,0.0,159.0
39611,2023-07-09 11:00:00,2024-07-17 00:00:00,3.1,600.69,1248.0,302.0,0.0,215.0
39612,2023-07-09 12:00:00,2024-07-17 00:00:00,3.1,621.92,1246.0,325.0,0.0,145.0
39613,2023-07-09 13:00:00,2024-07-17 00:00:00,3.1,591.85,1234.0,263.0,1.0,251.0
39614,2023-07-09 14:00:00,2024-07-17 00:00:00,3.1,585.16,994.0,310.0,21.0,162.0
39615,2023-07-09 15:00:00,2024-07-17 00:00:00,3.1,613.62,977.0,315.0,42.0,66.0
39616,2023-07-09 16:00:00,2024-07-17 00:00:00,3.1,589.25,1022.0,460.0,91.0,34.0
39617,2023-07-09 17:00:00,2024-07-17 00:00:00,3.1,573.81,1043.0,584.0,112.0,19.0
39618,2023-07-09 18:00:00,2024-07-17 00:00:00,3.1,568.68,1075.0,643.0,110.0,27.0
39619,2023-07-09 19:00:00,2024-07-17 00:00:00,3.1,574.02,1115.0,645.0,106.0,26.0
39620,2023-07-09 20:00:00,2024-07-17 00:00:00,3.1,580.55,1133.0,643.0,105.0,12.0
39621,2023-07-09 21:00:00,2024-07-17 00:00:00,3.1,581.18,1129.0,645.0,106.0,7.0
39622,2023-07-09 22:00:00,2024-07-17 00:00:00,3.1,573.07,1131.0,646.0,106.0,34.0
39623,2023-07-09 23:00:00,2024-07-17 00:00:00,3.1,568.08,1160.0,645.0,104.0,63.0
