UTC time,coal,nat_gas,solar,wind
2023-07-11 00:00:00,1338.0,368.0,104.0,88.0
2023-07-11 01:00:00,1340.0,360.0,99.0,191.0
2023-07-11 02:00:00,1372.0,456.0,49.0,291.0
2023-07-11 03:00:00,1369.0,483.0,3.0,224.0
2023-07-11 04:00:00,1373.0,478.0,0.0,329.0
2023-07-11 05:00:00,1360.0,429.0,0.0,160.0
2023-07-11 06:00:00,1275.0,366.0,0.0,259.0
2023-07-11 07:00:00,1301.0,476.0,0.0,323.0
2023-07-11 08:00:00,1347.0,479.0,0.0,218.0
2023-07-11 09:00:00,1351.0,490.0,0.0,397.0
2023-07-11 10:00:00,1344.0,428.0,0.0,487.0
2023-07-11 11:00:00,1338.0,491.0,0.0,494.0
2023-07-11 12:00:00,1338.0,492.0,0.0,495.0
2023-07-11 13:00:00,1340.0,584.0,1.0,479.0
2023-07-11 14:00:00,1269.0,607.0,40.0,430.0
2023-07-11 15:00:00,1284.0,602.0,100.0,347.0
2023-07-11 16:00:00,1277.0,503.0,96.0,299.0
2023-07-11 17:00:00,1286.0,501.0,83.0,189.0
2023-07-11 18:00:00,1293.0,500.0,115.0,133.0
2023-07-11 19:00:00,1316.0,502.0,110.0,81.0
2023-07-11 20:00:00,1354.0,495.0,107.0,26.0
2023-07-11 21:00:00,1347.0,502.0,110.0,8.0
2023-07-11 22:00:00,1347.0,503.0,112.0,3.0
2023-07-11 23:00:00,1349.0,476.0,112.0,2.0
