UTC time,coal,nat_gas,solar,wind
2023-05-07 00:00:00,322.0,0.0,137.0,465.0
2023-05-07 01:00:00,365.0,0.0,105.0,398.0
2023-05-07 02:00:00,362.0,0.0,32.0,248.0
2023-05-07 03:00:00,350.0,0.0,0.0,425.0
2023-05-07 04:00:00,339.0,0.0,0.0,424.0
2023-05-07 05:00:00,291.0,0.0,0.0,493.0
2023-05-07 06:00:00,340.0,0.0,0.0,477.0
2023-05-07 07:00:00,328.0,0.0,0.0,417.0
2023-05-07 08:00:00,405.0,0.0,0.0,438.0
2023-05-07 09:00:00,400.0,0.0,0.0,495.0
2023-05-07 10:00:00,398.0,0.0,0.0,431.0
2023-05-07 11:00:00,392.0,0.0,0.0,384.0
2023-05-07 12:00:00,363.0,0.0,0.0,287.0
2023-05-07 13:00:00,368.0,0.0,1.0,323.0
2023-05-07 14:00:00,383.0,0.0,36.0,219.0
2023-05-07 15:00:00,405.0,0.0,79.0,163.0
2023-05-07 16:00:00,430.0,0.0,130.0,294.0
2023-05-07 17:00:00,410.0,0.0,137.0,432.0
2023-05-07 18:00:00,438.0,0.0,139.0,288.0
2023-05-07 19:00:00,310.0,0.0,139.0,230.0
2023-05-07 20:00:00,342.0,0.0,135.0,200.0
2023-05-07 21:00:00,393.0,0.0,137.0,197.0
2023-05-07 22:00:00,370.0,0.0,136.0,198.0
2023-05-07 23:00:00,365.0,0.0,136.0,257.0
