UTC time,coal,nat_gas,solar,wind
2023-11-21 00:00:00,905.0,625.0,46.0,497.0
2023-11-21 01:00:00,1017.0,622.0,2.0,496.0
2023-11-21 02:00:00,1025.0,620.0,0.0,497.0
2023-11-21 03:00:00,1026.0,616.0,0.0,497.0
2023-11-21 04:00:00,1024.0,620.0,0.0,497.0
2023-11-21 05:00:00,1027.0,618.0,0.0,496.0
2023-11-21 06:00:00,1009.0,618.0,0.0,496.0
2023-11-21 07:00:00,1008.0,617.0,0.0,497.0
2023-11-21 08:00:00,1001.0,617.0,0.0,497.0
2023-11-21 09:00:00,1008.0,590.0,0.0,492.0
2023-11-21 10:00:00,1032.0,590.0,0.0,497.0
2023-11-21 11:00:00,1014.0,591.0,0.0,497.0
2023-11-21 12:00:00,1019.0,590.0,0.0,497.0
2023-11-21 13:00:00,1016.0,591.0,0.0,497.0
2023-11-21 14:00:00,1017.0,592.0,0.0,494.0
2023-11-21 15:00:00,1028.0,624.0,14.0,454.0
2023-11-21 16:00:00,1015.0,627.0,81.0,480.0
2023-11-21 17:00:00,995.0,625.0,114.0,497.0
2023-11-21 18:00:00,1002.0,620.0,112.0,467.0
2023-11-21 19:00:00,1007.0,507.0,106.0,456.0
2023-11-21 20:00:00,1032.0,501.0,107.0,492.0
2023-11-21 21:00:00,1041.0,500.0,111.0,444.0
2023-11-21 22:00:00,1069.0,501.0,115.0,317.0
2023-11-21 23:00:00,1084.0,502.0,106.0,238.0
