UTC time,coal,nat_gas,solar,wind
2023-06-12 00:00:00,1347.0,251.0,127.0,167.0
2023-06-12 01:00:00,1353.0,251.0,109.0,286.0
2023-06-12 02:00:00,1336.0,251.0,48.0,395.0
2023-06-12 03:00:00,1337.0,250.0,5.0,465.0
2023-06-12 04:00:00,1327.0,250.0,0.0,454.0
2023-06-12 05:00:00,1333.0,251.0,0.0,445.0
2023-06-12 06:00:00,1252.0,250.0,0.0,463.0
2023-06-12 07:00:00,1227.0,250.0,0.0,461.0
2023-06-12 08:00:00,1221.0,249.0,0.0,474.0
2023-06-12 09:00:00,1202.0,250.0,0.0,440.0
2023-06-12 10:00:00,1195.0,250.0,0.0,476.0
2023-06-12 11:00:00,1190.0,249.0,0.0,433.0
2023-06-12 12:00:00,1194.0,251.0,0.0,348.0
2023-06-12 13:00:00,1191.0,249.0,3.0,205.0
2023-06-12 14:00:00,1152.0,250.0,50.0,263.0
2023-06-12 15:00:00,1034.0,251.0,114.0,375.0
2023-06-12 16:00:00,1001.0,251.0,132.0,423.0
2023-06-12 17:00:00,1003.0,250.0,135.0,413.0
2023-06-12 18:00:00,1007.0,252.0,134.0,403.0
2023-06-12 19:00:00,1051.0,250.0,135.0,324.0
2023-06-12 20:00:00,1103.0,254.0,134.0,266.0
2023-06-12 21:00:00,1144.0,304.0,133.0,299.0
2023-06-12 22:00:00,1154.0,354.0,132.0,343.0
2023-06-12 23:00:00,1138.0,356.0,133.0,380.0
