UTC time,coal,nat_gas,solar,wind
2023-05-18 00:00:00,582.0,0.0,104.0,388.0
2023-05-18 01:00:00,580.0,0.0,77.0,446.0
2023-05-18 02:00:00,578.0,0.0,8.0,426.0
2023-05-18 03:00:00,576.0,0.0,0.0,345.0
2023-05-18 04:00:00,581.0,0.0,0.0,310.0
2023-05-18 05:00:00,576.0,0.0,0.0,64.0
2023-05-18 06:00:00,577.0,0.0,0.0,41.0
2023-05-18 07:00:00,533.0,0.0,0.0,26.0
2023-05-18 08:00:00,485.0,0.0,0.0,23.0
2023-05-18 09:00:00,472.0,0.0,0.0,26.0
2023-05-18 10:00:00,460.0,0.0,0.0,19.0
2023-05-18 11:00:00,445.0,0.0,0.0,0.0
2023-05-18 12:00:00,409.0,0.0,0.0,0.0
2023-05-18 13:00:00,417.0,0.0,2.0,0.0
2023-05-18 14:00:00,389.0,0.0,45.0,0.0
2023-05-18 15:00:00,422.0,0.0,93.0,0.0
2023-05-18 16:00:00,298.0,0.0,125.0,19.0
2023-05-18 17:00:00,292.0,0.0,132.0,37.0
2023-05-18 18:00:00,312.0,0.0,108.0,31.0
2023-05-18 19:00:00,323.0,0.0,120.0,32.0
2023-05-18 20:00:00,333.0,0.0,123.0,56.0
2023-05-18 21:00:00,375.0,0.0,111.0,105.0
2023-05-18 22:00:00,391.0,0.0,131.0,138.0
2023-05-18 23:00:00,482.0,0.0,125.0,160.0
