UTC time,coal,nat_gas,solar,wind
2023-12-31 00:00:00,1759.0,0.0,54.0,0.0
2023-12-31 01:00:00,1906.0,0.0,3.0,0.0
2023-12-31 02:00:00,1919.0,0.0,0.0,0.0
2023-12-31 03:00:00,1911.0,0.0,0.0,13.0
2023-12-31 04:00:00,1917.0,0.0,0.0,7.0
2023-12-31 05:00:00,1911.0,0.0,0.0,12.0
2023-12-31 06:00:00,1906.0,0.0,0.0,28.0
2023-12-31 07:00:00,1850.0,0.0,0.0,28.0
2023-12-31 08:00:00,1856.0,0.0,0.0,7.0
2023-12-31 09:00:00,1879.0,0.0,0.0,0.0
2023-12-31 10:00:00,1882.0,0.0,0.0,1.0
2023-12-31 11:00:00,1875.0,0.0,0.0,34.0
2023-12-31 12:00:00,1881.0,0.0,0.0,95.0
2023-12-31 13:00:00,1879.0,0.0,0.0,198.0
2023-12-31 14:00:00,1854.0,0.0,0.0,181.0
2023-12-31 15:00:00,1811.0,0.0,0.0,156.0
2023-12-31 16:00:00,1797.0,0.0,42.0,138.0
2023-12-31 17:00:00,1591.0,0.0,101.0,135.0
2023-12-31 18:00:00,1527.0,0.0,105.0,158.0
2023-12-31 19:00:00,1491.0,0.0,86.0,145.0
2023-12-31 20:00:00,1445.0,0.0,94.0,107.0
2023-12-31 21:00:00,1429.0,0.0,61.0,75.0
2023-12-31 22:00:00,1439.0,0.0,49.0,35.0
2023-12-31 23:00:00,1462.0,0.0,54.0,25.0
