Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
43152,2023-12-04 00:00:00,2024-07-17 00:00:00,3.1,648.31,1834.0,619.0,32.0,310.0
43153,2023-12-04 01:00:00,2024-07-17 00:00:00,3.1,659.85,1888.0,619.0,1.0,303.0
43154,2023-12-04 02:00:00,2024-07-17 00:00:00,3.1,687.04,1887.0,618.0,0.0,191.0
43155,2023-12-04 03:00:00,2024-07-17 00:00:00,3.1,692.87,1898.0,618.0,0.0,170.0
43156,2023-12-04 04:00:00,2024-07-17 00:00:00,3.1,709.39,1893.0,617.0,0.0,106.0
43157,2023-12-04 05:00:00,2024-07-17 00:00:00,3.1,727.91,1895.0,628.0,0.0,35.0
43158,2023-12-04 06:00:00,2024-07-17 00:00:00,3.1,734.67,1891.0,627.0,0.0,11.0
43159,2023-12-04 07:00:00,2024-07-17 00:00:00,3.1,735.53,1874.0,627.0,0.0,6.0
43160,2023-12-04 08:00:00,2024-07-17 00:00:00,3.1,736.97,1865.0,627.0,0.0,0.0
43161,2023-12-04 09:00:00,2024-07-17 00:00:00,3.1,711.52,1868.0,627.0,0.0,91.0
43162,2023-12-04 10:00:00,2024-07-17 00:00:00,3.1,695.56,1861.0,627.0,0.0,150.0
43163,2023-12-04 11:00:00,2024-07-17 00:00:00,3.1,669.64,1843.0,626.0,0.0,250.0
43164,2023-12-04 12:00:00,2024-07-17 00:00:00,3.1,665.96,1843.0,627.0,0.0,265.0
43165,2023-12-04 13:00:00,2024-07-17 00:00:00,3.1,661.18,1774.0,628.0,0.0,268.0
43166,2023-12-04 14:00:00,2024-07-17 00:00:00,3.1,662.43,1696.0,628.0,0.0,244.0
43167,2023-12-04 15:00:00,2024-07-17 00:00:00,3.1,677.84,1540.0,627.0,6.0,146.0
43168,2023-12-04 16:00:00,2024-07-17 00:00:00,3.1,676.75,1513.0,627.0,65.0,88.0
43169,2023-12-04 17:00:00,2024-07-17 00:00:00,3.1,665.52,1380.0,628.0,110.0,53.0
43170,2023-12-04 18:00:00,2024-07-17 00:00:00,3.1,662.11,1239.0,627.0,101.0,39.0
43171,2023-12-04 19:00:00,2024-07-17 00:00:00,3.1,644.55,1162.0,628.0,82.0,91.0
43172,2023-12-04 20:00:00,2024-07-17 00:00:00,3.1,635.33,1162.0,628.0,82.0,120.0
43173,2023-12-04 21:00:00,2024-07-17 00:00:00,3.1,642.9,1158.0,620.0,83.0,96.0
43174,2023-12-04 22:00:00,2024-07-17 00:00:00,3.1,647.5,1154.0,618.0,97.0,68.0
43175,2023-12-04 23:00:00,2024-07-17 00:00:00,3.1,648.23,1163.0,618.0,93.0,72.0
