UTC time,nat_gas,hydro,wind,biomass,unknown
2023-08-03 00:00:00,0.0,0.0,46.0,12.0,9.0
2023-08-03 01:00:00,0.0,0.0,45.0,12.0,10.0
2023-08-03 02:00:00,0.0,0.0,45.0,12.0,10.0
2023-08-03 03:00:00,0.0,0.0,43.0,13.0,11.0
2023-08-03 04:00:00,0.0,0.0,41.0,13.0,11.0
2023-08-03 05:00:00,0.0,0.0,43.0,15.0,12.0
2023-08-03 06:00:00,0.0,0.0,40.0,16.0,14.0
2023-08-03 07:00:00,0.0,0.0,56.0,17.0,15.0
2023-08-03 08:00:00,0.0,17.0,50.0,17.0,15.0
2023-08-03 09:00:00,0.0,18.0,36.0,18.0,17.0
2023-08-03 10:00:00,0.0,18.0,31.0,17.0,16.0
2023-08-03 11:00:00,0.0,18.0,37.0,17.0,15.0
2023-08-03 12:00:00,0.0,18.0,46.0,16.0,14.0
2023-08-03 13:00:00,0.0,18.0,42.0,15.0,13.0
2023-08-03 14:00:00,0.0,18.0,48.0,15.0,13.0
2023-08-03 15:00:00,0.0,18.0,39.0,16.0,13.0
2023-08-03 16:00:00,0.0,85.0,32.0,16.0,13.0
2023-08-03 17:00:00,7.0,184.0,8.0,16.0,13.0
2023-08-03 18:00:00,13.0,350.0,43.0,16.0,14.0
2023-08-03 19:00:00,46.0,314.0,46.0,15.0,13.0
2023-08-03 20:00:00,58.0,116.0,44.0,15.0,12.0
2023-08-03 21:00:00,24.0,30.0,43.0,15.0,12.0
2023-08-03 22:00:00,0.0,181.0,45.0,14.0,11.0
2023-08-03 23:00:00,0.0,196.0,54.0,14.0,11.0
