UTC time,nat_gas,hydro,wind,biomass,unknown
2023-03-07 00:00:00,371.0,243.0,5.0,36.0,22.0
2023-03-07 01:00:00,371.0,225.0,3.0,37.0,22.0
2023-03-07 02:00:00,368.0,264.0,4.0,37.0,22.0
2023-03-07 03:00:00,462.0,355.0,4.0,33.0,16.0
2023-03-07 04:00:00,546.0,356.0,10.0,33.0,17.0
2023-03-07 05:00:00,669.0,459.0,11.0,34.0,18.0
2023-03-07 06:00:00,670.0,414.0,7.0,36.0,20.0
2023-03-07 07:00:00,670.0,413.0,12.0,35.0,18.0
2023-03-07 08:00:00,663.0,429.0,9.0,35.0,18.0
2023-03-07 09:00:00,377.0,594.0,11.0,45.0,31.0
2023-03-07 10:00:00,281.0,607.0,26.0,42.0,27.0
2023-03-07 11:00:00,284.0,463.0,52.0,44.0,30.0
2023-03-07 12:00:00,285.0,444.0,58.0,33.0,18.0
2023-03-07 13:00:00,282.0,450.0,65.0,33.0,17.0
2023-03-07 14:00:00,259.0,374.0,67.0,33.0,17.0
2023-03-07 15:00:00,259.0,373.0,74.0,33.0,16.0
2023-03-07 16:00:00,257.0,501.0,75.0,35.0,19.0
2023-03-07 17:00:00,276.0,491.0,91.0,35.0,19.0
2023-03-07 18:00:00,278.0,478.0,94.0,35.0,19.0
2023-03-07 19:00:00,270.0,474.0,94.0,35.0,18.0
2023-03-07 20:00:00,270.0,268.0,80.0,32.0,18.0
2023-03-07 21:00:00,268.0,258.0,63.0,29.0,18.0
2023-03-07 22:00:00,274.0,268.0,74.0,26.0,18.0
2023-03-07 23:00:00,373.0,471.0,70.0,33.0,22.0
