UTC time,nat_gas,hydro,wind,biomass,unknown
2023-06-11 00:00:00,0.0,38.0,43.0,9.0,11.0
2023-06-11 01:00:00,0.0,38.0,41.0,9.0,11.0
2023-06-11 02:00:00,0.0,89.0,29.0,9.0,11.0
2023-06-11 03:00:00,0.0,89.0,21.0,9.0,11.0
2023-06-11 04:00:00,0.0,89.0,11.0,9.0,12.0
2023-06-11 05:00:00,0.0,89.0,3.0,10.0,12.0
2023-06-11 06:00:00,0.0,87.0,6.0,11.0,13.0
2023-06-11 07:00:00,0.0,0.0,15.0,11.0,13.0
2023-06-11 08:00:00,0.0,0.0,10.0,9.0,11.0
2023-06-11 09:00:00,0.0,0.0,6.0,8.0,10.0
2023-06-11 10:00:00,0.0,0.0,4.0,8.0,9.0
2023-06-11 11:00:00,0.0,0.0,3.0,8.0,9.0
2023-06-11 12:00:00,0.0,0.0,3.0,7.0,9.0
2023-06-11 13:00:00,0.0,0.0,4.0,8.0,9.0
2023-06-11 14:00:00,0.0,16.0,3.0,9.0,11.0
2023-06-11 15:00:00,0.0,18.0,7.0,11.0,13.0
2023-06-11 16:00:00,1.0,162.0,10.0,11.0,14.0
2023-06-11 17:00:00,1.0,486.0,10.0,11.0,14.0
2023-06-11 18:00:00,1.0,516.0,8.0,12.0,14.0
2023-06-11 19:00:00,1.0,457.0,8.0,11.0,13.0
2023-06-11 20:00:00,1.0,347.0,14.0,11.0,13.0
2023-06-11 21:00:00,1.0,151.0,10.0,10.0,13.0
2023-06-11 22:00:00,1.0,63.0,11.0,9.0,11.0
2023-06-11 23:00:00,1.0,99.0,9.0,9.0,11.0
