UTC time,nat_gas,hydro,wind,biomass,unknown
2023-06-18 00:00:00,0.0,0.0,27.0,23.0,18.0
2023-06-18 01:00:00,0.0,0.0,28.0,21.0,16.0
2023-06-18 02:00:00,0.0,0.0,22.0,21.0,15.0
2023-06-18 03:00:00,0.0,0.0,16.0,24.0,16.0
2023-06-18 04:00:00,0.0,0.0,11.0,22.0,15.0
2023-06-18 05:00:00,0.0,0.0,5.0,21.0,16.0
2023-06-18 06:00:00,0.0,16.0,4.0,18.0,16.0
2023-06-18 07:00:00,0.0,47.0,7.0,17.0,15.0
2023-06-18 08:00:00,0.0,14.0,20.0,16.0,15.0
2023-06-18 09:00:00,0.0,13.0,7.0,16.0,14.0
2023-06-18 10:00:00,0.0,40.0,12.0,16.0,14.0
2023-06-18 11:00:00,0.0,48.0,19.0,16.0,14.0
2023-06-18 12:00:00,0.0,48.0,4.0,17.0,15.0
2023-06-18 13:00:00,0.0,35.0,1.0,22.0,18.0
2023-06-18 14:00:00,0.0,20.0,1.0,22.0,14.0
2023-06-18 15:00:00,0.0,18.0,0.0,24.0,15.0
2023-06-18 16:00:00,0.0,97.0,0.0,25.0,17.0
2023-06-18 17:00:00,0.0,293.0,0.0,26.0,19.0
2023-06-18 18:00:00,0.0,370.0,0.0,24.0,16.0
2023-06-18 19:00:00,0.0,370.0,0.0,22.0,16.0
2023-06-18 20:00:00,0.0,370.0,0.0,24.0,19.0
2023-06-18 21:00:00,0.0,185.0,0.0,21.0,16.0
2023-06-18 22:00:00,0.0,9.0,0.0,17.0,14.0
2023-06-18 23:00:00,0.0,0.0,1.0,17.0,14.0
