UTC time,nat_gas,hydro,wind,biomass,unknown
2023-07-21 00:00:00,0.0,0.0,18.0,10.0,12.0
2023-07-21 01:00:00,0.0,0.0,21.0,10.0,13.0
2023-07-21 02:00:00,0.0,0.0,17.0,11.0,13.0
2023-07-21 03:00:00,0.0,0.0,14.0,11.0,13.0
2023-07-21 04:00:00,0.0,0.0,13.0,11.0,14.0
2023-07-21 05:00:00,0.0,0.0,18.0,12.0,14.0
2023-07-21 06:00:00,1.0,0.0,34.0,12.0,14.0
2023-07-21 07:00:00,0.0,0.0,57.0,12.0,14.0
2023-07-21 08:00:00,0.0,44.0,70.0,12.0,15.0
2023-07-21 09:00:00,0.0,4.0,74.0,12.0,15.0
2023-07-21 10:00:00,0.0,0.0,74.0,13.0,15.0
2023-07-21 11:00:00,0.0,0.0,78.0,12.0,15.0
2023-07-21 12:00:00,0.0,0.0,78.0,12.0,15.0
2023-07-21 13:00:00,0.0,0.0,71.0,12.0,15.0
2023-07-21 14:00:00,0.0,39.0,70.0,13.0,16.0
2023-07-21 15:00:00,0.0,232.0,70.0,13.0,16.0
2023-07-21 16:00:00,0.0,289.0,64.0,13.0,16.0
2023-07-21 17:00:00,0.0,403.0,60.0,13.0,16.0
2023-07-21 18:00:00,0.0,394.0,47.0,13.0,16.0
2023-07-21 19:00:00,0.0,364.0,35.0,12.0,15.0
2023-07-21 20:00:00,0.0,234.0,26.0,12.0,14.0
2023-07-21 21:00:00,0.0,8.0,23.0,11.0,14.0
2023-07-21 22:00:00,1.0,0.0,23.0,11.0,13.0
2023-07-21 23:00:00,1.0,0.0,22.0,11.0,13.0
