Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
41688,2023-10-04 00:00:00,78.92,0.0,0.0,109.0,12.0,9.0
41689,2023-10-04 01:00:00,78.92,0.0,0.0,109.0,12.0,9.0
41690,2023-10-04 02:00:00,74.88,0.0,0.0,105.0,11.0,8.0
41691,2023-10-04 03:00:00,86.48,0.0,0.0,106.0,13.0,10.0
41692,2023-10-04 04:00:00,90.59,0.0,0.0,107.0,13.0,11.0
41693,2023-10-04 05:00:00,90.83,0.0,4.0,105.0,14.0,11.0
41694,2023-10-04 06:00:00,90.72,0.0,9.0,101.0,14.0,11.0
41695,2023-10-04 07:00:00,92.33,0.0,7.0,100.0,14.0,11.0
41696,2023-10-04 08:00:00,94.82,0.0,0.0,102.0,14.0,11.0
41697,2023-10-04 09:00:00,93.52,0.0,0.0,104.0,14.0,11.0
41698,2023-10-04 10:00:00,94.16,0.0,0.0,103.0,14.0,11.0
41699,2023-10-04 11:00:00,99.71,0.0,0.0,95.0,14.0,11.0
41700,2023-10-04 12:00:00,112.38,0.0,0.0,80.0,14.0,11.0
41701,2023-10-04 13:00:00,97.59,0.0,0.0,101.0,16.0,11.0
41702,2023-10-04 14:00:00,96.69,0.0,0.0,107.0,19.0,11.0
41703,2023-10-04 15:00:00,101.6,0.0,0.0,101.0,20.0,11.0
41704,2023-10-04 16:00:00,102.65,0.0,0.0,106.0,20.0,12.0
41705,2023-10-04 17:00:00,104.0,0.0,0.0,104.0,20.0,12.0
41706,2023-10-04 18:00:00,99.3,0.0,0.0,100.0,17.0,11.0
41707,2023-10-04 19:00:00,96.54,0.0,0.0,101.0,15.0,11.0
41708,2023-10-04 20:00:00,87.14,0.0,0.0,103.0,12.0,10.0
41709,2023-10-04 21:00:00,85.82,0.0,0.0,97.0,12.0,9.0
41710,2023-10-04 22:00:00,104.62,0.0,0.0,81.0,13.0,10.0
41711,2023-10-04 23:00:00,121.65,0.0,0.0,65.0,13.0,10.0
