UTC time,nat_gas,hydro,wind,biomass,unknown
2024-01-01 00:00:00,64.0,833.0,26.0,26.0,14.0
2024-01-01 01:00:00,64.0,834.0,22.0,25.0,14.0
2024-01-01 02:00:00,64.0,834.0,27.0,22.0,14.0
2024-01-01 03:00:00,64.0,835.0,39.0,21.0,14.0
2024-01-01 04:00:00,63.0,834.0,39.0,22.0,14.0
2024-01-01 05:00:00,64.0,834.0,43.0,24.0,14.0
2024-01-01 06:00:00,64.0,835.0,45.0,28.0,14.0
2024-01-01 07:00:00,65.0,835.0,45.0,29.0,14.0
2024-01-01 08:00:00,65.0,835.0,45.0,31.0,15.0
2024-01-01 09:00:00,65.0,834.0,63.0,33.0,17.0
2024-01-01 10:00:00,65.0,918.0,67.0,33.0,17.0
2024-01-01 11:00:00,65.0,923.0,65.0,32.0,17.0
2024-01-01 12:00:00,67.0,923.0,50.0,31.0,17.0
2024-01-01 13:00:00,70.0,923.0,58.0,34.0,17.0
2024-01-01 14:00:00,93.0,973.0,63.0,33.0,17.0
2024-01-01 15:00:00,95.0,978.0,66.0,33.0,17.0
2024-01-01 16:00:00,95.0,976.0,67.0,33.0,17.0
2024-01-01 17:00:00,95.0,925.0,80.0,34.0,17.0
2024-01-01 18:00:00,95.0,924.0,74.0,34.0,17.0
2024-01-01 19:00:00,95.0,836.0,72.0,34.0,17.0
2024-01-01 20:00:00,95.0,835.0,65.0,34.0,17.0
2024-01-01 21:00:00,101.0,834.0,71.0,34.0,17.0
2024-01-01 22:00:00,127.0,817.0,67.0,32.0,16.0
2024-01-01 23:00:00,138.0,831.0,68.0,32.0,17.0
