UTC time,nat_gas,hydro,wind,biomass,unknown
2023-12-07 00:00:00,449.0,108.0,22.0,30.0,14.0
2023-12-07 01:00:00,449.0,108.0,19.0,31.0,14.0
2023-12-07 02:00:00,450.0,108.0,15.0,31.0,14.0
2023-12-07 03:00:00,448.0,109.0,14.0,31.0,14.0
2023-12-07 04:00:00,450.0,166.0,13.0,31.0,14.0
2023-12-07 05:00:00,458.0,175.0,15.0,32.0,16.0
2023-12-07 06:00:00,458.0,176.0,14.0,33.0,16.0
2023-12-07 07:00:00,525.0,261.0,16.0,33.0,16.0
2023-12-07 08:00:00,536.0,246.0,31.0,33.0,16.0
2023-12-07 09:00:00,539.0,241.0,23.0,33.0,16.0
2023-12-07 10:00:00,535.0,239.0,18.0,33.0,16.0
2023-12-07 11:00:00,464.0,175.0,17.0,32.0,16.0
2023-12-07 12:00:00,457.0,175.0,18.0,31.0,16.0
2023-12-07 13:00:00,455.0,175.0,27.0,33.0,16.0
2023-12-07 14:00:00,457.0,187.0,25.0,33.0,16.0
2023-12-07 15:00:00,456.0,193.0,25.0,33.0,17.0
2023-12-07 16:00:00,456.0,188.0,34.0,33.0,17.0
2023-12-07 17:00:00,456.0,178.0,32.0,33.0,16.0
2023-12-07 18:00:00,436.0,216.0,26.0,33.0,16.0
2023-12-07 19:00:00,435.0,176.0,26.0,41.0,26.0
2023-12-07 20:00:00,396.0,264.0,24.0,33.0,16.0
2023-12-07 21:00:00,396.0,266.0,28.0,33.0,16.0
2023-12-07 22:00:00,385.0,181.0,29.0,33.0,16.0
2023-12-07 23:00:00,299.0,126.0,29.0,32.0,17.0
