Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
37416,2023-04-09 00:00:00,20.66,63.0,1407.0,38.0,23.0,15.0
37417,2023-04-09 01:00:00,21.12,63.0,1407.0,29.0,24.0,16.0
37418,2023-04-09 02:00:00,24.93,63.0,1407.0,28.0,33.0,27.0
37419,2023-04-09 03:00:00,15.06,31.0,1421.0,27.0,26.0,20.0
37420,2023-04-09 04:00:00,7.78,0.0,1408.0,23.0,27.0,20.0
37421,2023-04-09 05:00:00,9.0,0.0,1405.0,11.0,30.0,23.0
37422,2023-04-09 06:00:00,7.49,0.0,1403.0,8.0,28.0,19.0
37423,2023-04-09 07:00:00,11.28,0.0,1403.0,10.0,36.0,29.0
37424,2023-04-09 08:00:00,10.92,0.0,1402.0,12.0,33.0,28.0
37425,2023-04-09 09:00:00,11.29,0.0,1401.0,13.0,34.0,29.0
37426,2023-04-09 10:00:00,10.93,0.0,1402.0,10.0,33.0,28.0
37427,2023-04-09 11:00:00,8.28,0.0,1402.0,8.0,28.0,21.0
37428,2023-04-09 12:00:00,7.14,0.0,1401.0,6.0,25.0,18.0
37429,2023-04-09 13:00:00,7.52,0.0,1401.0,6.0,26.0,19.0
37430,2023-04-09 14:00:00,8.64,0.0,1401.0,13.0,28.0,22.0
37431,2023-04-09 15:00:00,6.69,0.0,1401.0,20.0,24.0,17.0
37432,2023-04-09 16:00:00,11.63,0.0,1403.0,15.0,35.0,30.0
37433,2023-04-09 17:00:00,9.75,0.0,1402.0,15.0,33.0,25.0
37434,2023-04-09 18:00:00,7.82,0.0,1402.0,18.0,30.0,20.0
37435,2023-04-09 19:00:00,5.9,0.0,1403.0,18.0,25.0,15.0
37436,2023-04-09 20:00:00,9.33,0.0,1402.0,22.0,31.0,24.0
37437,2023-04-09 21:00:00,7.45,0.0,1403.0,18.0,26.0,19.0
37438,2023-04-09 22:00:00,7.49,0.0,1403.0,12.0,24.0,19.0
37439,2023-04-09 23:00:00,7.52,0.0,1402.0,9.0,23.0,19.0
