UTC time,nat_gas,hydro,wind,biomass,unknown
2023-05-24 00:00:00,0.0,315.0,19.0,18.0,15.0
2023-05-24 01:00:00,0.0,315.0,14.0,18.0,15.0
2023-05-24 02:00:00,0.0,315.0,11.0,18.0,15.0
2023-05-24 03:00:00,0.0,313.0,10.0,18.0,16.0
2023-05-24 04:00:00,0.0,215.0,4.0,18.0,17.0
2023-05-24 05:00:00,0.0,195.0,0.0,18.0,17.0
2023-05-24 06:00:00,0.0,193.0,0.0,18.0,17.0
2023-05-24 07:00:00,0.0,176.0,0.0,19.0,17.0
2023-05-24 08:00:00,0.0,167.0,0.0,22.0,17.0
2023-05-24 09:00:00,0.0,176.0,0.0,26.0,17.0
2023-05-24 10:00:00,0.0,210.0,2.0,30.0,19.0
2023-05-24 11:00:00,0.0,194.0,6.0,33.0,23.0
2023-05-24 12:00:00,0.0,195.0,5.0,32.0,21.0
2023-05-24 13:00:00,0.0,300.0,6.0,40.0,31.0
2023-05-24 14:00:00,0.0,264.0,3.0,29.0,17.0
2023-05-24 15:00:00,0.0,288.0,1.0,29.0,17.0
2023-05-24 16:00:00,0.0,464.0,0.0,28.0,17.0
2023-05-24 17:00:00,0.0,573.0,0.0,28.0,17.0
2023-05-24 18:00:00,0.0,651.0,0.0,28.0,17.0
2023-05-24 19:00:00,0.0,425.0,0.0,26.0,15.0
2023-05-24 20:00:00,0.0,344.0,0.0,24.0,16.0
2023-05-24 21:00:00,0.0,319.0,0.0,21.0,16.0
2023-05-24 22:00:00,0.0,256.0,2.0,17.0,14.0
2023-05-24 23:00:00,0.0,252.0,6.0,16.0,14.0
