Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
36144,2023-02-15 00:00:00,174.04,301.0,343.0,9.0,33.0,20.0
36145,2023-02-15 01:00:00,171.44,301.0,343.0,16.0,32.0,18.0
36146,2023-02-15 02:00:00,170.48,301.0,343.0,19.0,33.0,18.0
36147,2023-02-15 03:00:00,171.2,303.0,344.0,19.0,36.0,20.0
36148,2023-02-15 04:00:00,190.17,505.0,463.0,17.0,36.0,19.0
36149,2023-02-15 05:00:00,195.24,781.0,686.0,14.0,36.0,19.0
36150,2023-02-15 06:00:00,186.74,793.0,773.0,13.0,38.0,22.0
36151,2023-02-15 07:00:00,186.39,791.0,772.0,13.0,38.0,21.0
36152,2023-02-15 08:00:00,186.96,788.0,764.0,12.0,37.0,20.0
36153,2023-02-15 09:00:00,187.29,792.0,761.0,16.0,37.0,20.0
36154,2023-02-15 10:00:00,197.99,793.0,690.0,13.0,45.0,31.0
36155,2023-02-15 11:00:00,196.68,791.0,693.0,15.0,41.0,27.0
36156,2023-02-15 12:00:00,197.36,791.0,692.0,19.0,46.0,34.0
36157,2023-02-15 13:00:00,196.92,788.0,678.0,17.0,36.0,20.0
36158,2023-02-15 14:00:00,197.4,790.0,679.0,14.0,36.0,20.0
36159,2023-02-15 15:00:00,206.78,791.0,605.0,18.0,37.0,20.0
36160,2023-02-15 16:00:00,206.81,791.0,601.0,21.0,36.0,19.0
36161,2023-02-15 17:00:00,207.23,791.0,599.0,20.0,36.0,19.0
36162,2023-02-15 18:00:00,205.18,723.0,566.0,13.0,36.0,19.0
36163,2023-02-15 19:00:00,197.28,661.0,565.0,17.0,35.0,20.0
36164,2023-02-15 20:00:00,183.39,365.0,368.0,13.0,31.0,19.0
36165,2023-02-15 21:00:00,175.71,332.0,363.0,17.0,28.0,18.0
36166,2023-02-15 22:00:00,170.34,315.0,362.0,21.0,29.0,18.0
36167,2023-02-15 23:00:00,144.53,183.0,302.0,21.0,31.0,23.0
