UTC time,nat_gas,hydro,wind,biomass,unknown
2023-11-14 00:00:00,65.0,145.0,8.0,23.0,15.0
2023-11-14 01:00:00,65.0,221.0,4.0,25.0,14.0
2023-11-14 02:00:00,65.0,278.0,2.0,25.0,14.0
2023-11-14 03:00:00,65.0,282.0,2.0,28.0,16.0
2023-11-14 04:00:00,80.0,282.0,1.0,30.0,16.0
2023-11-14 05:00:00,115.0,522.0,2.0,34.0,18.0
2023-11-14 06:00:00,122.0,657.0,2.0,35.0,18.0
2023-11-14 07:00:00,135.0,647.0,2.0,35.0,18.0
2023-11-14 08:00:00,131.0,634.0,1.0,35.0,18.0
2023-11-14 09:00:00,128.0,632.0,1.0,35.0,18.0
2023-11-14 10:00:00,146.0,631.0,0.0,35.0,18.0
2023-11-14 11:00:00,157.0,636.0,1.0,34.0,18.0
2023-11-14 12:00:00,157.0,725.0,1.0,33.0,18.0
2023-11-14 13:00:00,194.0,778.0,1.0,35.0,18.0
2023-11-14 14:00:00,221.0,537.0,5.0,35.0,19.0
2023-11-14 15:00:00,222.0,443.0,6.0,36.0,19.0
2023-11-14 16:00:00,222.0,439.0,8.0,36.0,20.0
2023-11-14 17:00:00,221.0,422.0,12.0,35.0,18.0
2023-11-14 18:00:00,221.0,421.0,14.0,35.0,18.0
2023-11-14 19:00:00,220.0,433.0,15.0,32.0,17.0
2023-11-14 20:00:00,214.0,334.0,14.0,29.0,17.0
2023-11-14 21:00:00,215.0,262.0,15.0,27.0,17.0
2023-11-14 22:00:00,214.0,227.0,13.0,27.0,17.0
2023-11-14 23:00:00,214.0,215.0,18.0,22.0,14.0
