UTC time,nat_gas,hydro,wind,biomass,unknown
2023-03-03 00:00:00,323.0,307.0,52.0,26.0,18.0
2023-03-03 01:00:00,322.0,308.0,53.0,26.0,18.0
2023-03-03 02:00:00,327.0,308.0,56.0,27.0,19.0
2023-03-03 03:00:00,348.0,308.0,67.0,34.0,24.0
2023-03-03 04:00:00,352.0,329.0,71.0,35.0,23.0
2023-03-03 05:00:00,376.0,524.0,66.0,41.0,27.0
2023-03-03 06:00:00,377.0,645.0,56.0,44.0,29.0
2023-03-03 07:00:00,377.0,668.0,57.0,44.0,30.0
2023-03-03 08:00:00,377.0,652.0,66.0,43.0,28.0
2023-03-03 09:00:00,377.0,669.0,54.0,42.0,27.0
2023-03-03 10:00:00,364.0,674.0,46.0,37.0,21.0
2023-03-03 11:00:00,359.0,618.0,35.0,41.0,27.0
2023-03-03 12:00:00,357.0,564.0,36.0,40.0,27.0
2023-03-03 13:00:00,357.0,559.0,37.0,42.0,27.0
2023-03-03 14:00:00,356.0,523.0,51.0,39.0,24.0
2023-03-03 15:00:00,357.0,447.0,73.0,40.0,25.0
2023-03-03 16:00:00,358.0,459.0,62.0,36.0,22.0
2023-03-03 17:00:00,369.0,383.0,83.0,44.0,31.0
2023-03-03 18:00:00,413.0,324.0,87.0,44.0,30.0
2023-03-03 19:00:00,409.0,248.0,91.0,41.0,29.0
2023-03-03 20:00:00,348.0,267.0,90.0,39.0,29.0
2023-03-03 21:00:00,267.0,344.0,91.0,36.0,29.0
2023-03-03 22:00:00,131.0,450.0,90.0,26.0,19.0
2023-03-03 23:00:00,0.0,363.0,89.0,26.0,18.0
