UTC time,nat_gas,hydro,wind,biomass,unknown
2023-02-28 00:00:00,322.0,314.0,33.0,28.0,17.0
2023-02-28 01:00:00,323.0,314.0,31.0,28.0,15.0
2023-02-28 02:00:00,321.0,314.0,36.0,26.0,16.0
2023-02-28 03:00:00,319.0,294.0,36.0,29.0,18.0
2023-02-28 04:00:00,341.0,414.0,40.0,36.0,20.0
2023-02-28 05:00:00,589.0,399.0,53.0,36.0,20.0
2023-02-28 06:00:00,606.0,468.0,43.0,37.0,21.0
2023-02-28 07:00:00,812.0,513.0,45.0,37.0,21.0
2023-02-28 08:00:00,816.0,513.0,42.0,37.0,21.0
2023-02-28 09:00:00,815.0,496.0,37.0,37.0,21.0
2023-02-28 10:00:00,791.0,496.0,36.0,37.0,21.0
2023-02-28 11:00:00,627.0,511.0,33.0,35.0,21.0
2023-02-28 12:00:00,576.0,495.0,29.0,42.0,30.0
2023-02-28 13:00:00,576.0,510.0,27.0,44.0,30.0
2023-02-28 14:00:00,581.0,510.0,26.0,38.0,21.0
2023-02-28 15:00:00,751.0,498.0,26.0,42.0,27.0
2023-02-28 16:00:00,854.0,526.0,20.0,36.0,20.0
2023-02-28 17:00:00,789.0,544.0,18.0,36.0,20.0
2023-02-28 18:00:00,619.0,635.0,18.0,39.0,23.0
2023-02-28 19:00:00,583.0,626.0,21.0,35.0,19.0
2023-02-28 20:00:00,337.0,388.0,23.0,34.0,19.0
2023-02-28 21:00:00,337.0,306.0,21.0,36.0,24.0
2023-02-28 22:00:00,336.0,253.0,15.0,29.0,18.0
2023-02-28 23:00:00,331.0,303.0,10.0,40.0,31.0
