UTC time,nat_gas,hydro,wind,biomass,unknown
2023-06-26 00:00:00,1.0,16.0,5.0,16.0,13.0
2023-06-26 01:00:00,15.0,14.0,5.0,16.0,13.0
2023-06-26 02:00:00,25.0,63.0,5.0,17.0,13.0
2023-06-26 03:00:00,25.0,99.0,4.0,18.0,13.0
2023-06-26 04:00:00,28.0,104.0,0.0,20.0,13.0
2023-06-26 05:00:00,60.0,78.0,0.0,23.0,14.0
2023-06-26 06:00:00,85.0,64.0,0.0,23.0,14.0
2023-06-26 07:00:00,153.0,1.0,1.0,25.0,18.0
2023-06-26 08:00:00,156.0,0.0,3.0,20.0,14.0
2023-06-26 09:00:00,156.0,0.0,6.0,17.0,14.0
2023-06-26 10:00:00,156.0,14.0,12.0,16.0,14.0
2023-06-26 11:00:00,156.0,0.0,9.0,16.0,14.0
2023-06-26 12:00:00,156.0,0.0,5.0,16.0,14.0
2023-06-26 13:00:00,156.0,84.0,7.0,19.0,14.0
2023-06-26 14:00:00,185.0,17.0,4.0,22.0,14.0
2023-06-26 15:00:00,191.0,200.0,8.0,22.0,14.0
2023-06-26 16:00:00,354.0,263.0,6.0,20.0,14.0
2023-06-26 17:00:00,364.0,266.0,2.0,21.0,15.0
2023-06-26 18:00:00,363.0,266.0,2.0,24.0,19.0
2023-06-26 19:00:00,340.0,281.0,4.0,19.0,14.0
2023-06-26 20:00:00,257.0,283.0,17.0,16.0,13.0
2023-06-26 21:00:00,209.0,278.0,18.0,16.0,13.0
2023-06-26 22:00:00,118.0,38.0,20.0,17.0,13.0
2023-06-26 23:00:00,118.0,2.0,25.0,17.0,13.0
