UTC time,nat_gas,hydro,wind,biomass,unknown
2023-10-21 00:00:00,0.0,0.0,97.0,20.0,12.0
2023-10-21 01:00:00,0.0,6.0,98.0,21.0,11.0
2023-10-21 02:00:00,0.0,1.0,102.0,21.0,12.0
2023-10-21 03:00:00,0.0,0.0,102.0,23.0,13.0
2023-10-21 04:00:00,0.0,0.0,104.0,24.0,13.0
2023-10-21 05:00:00,0.0,0.0,104.0,24.0,13.0
2023-10-21 06:00:00,0.0,0.0,103.0,23.0,14.0
2023-10-21 07:00:00,0.0,0.0,102.0,23.0,14.0
2023-10-21 08:00:00,0.0,45.0,99.0,21.0,13.0
2023-10-21 09:00:00,0.0,18.0,96.0,23.0,15.0
2023-10-21 10:00:00,0.0,54.0,86.0,23.0,14.0
2023-10-21 11:00:00,0.0,67.0,80.0,22.0,13.0
2023-10-21 12:00:00,0.0,67.0,77.0,21.0,12.0
2023-10-21 13:00:00,0.0,53.0,93.0,25.0,14.0
2023-10-21 14:00:00,0.0,67.0,88.0,28.0,13.0
2023-10-21 15:00:00,0.0,466.0,78.0,30.0,13.0
2023-10-21 16:00:00,1.0,454.0,73.0,31.0,14.0
2023-10-21 17:00:00,1.0,388.0,68.0,30.0,13.0
2023-10-21 18:00:00,1.0,373.0,60.0,30.0,13.0
2023-10-21 19:00:00,1.0,222.0,43.0,27.0,12.0
2023-10-21 20:00:00,0.0,164.0,29.0,23.0,12.0
2023-10-21 21:00:00,0.0,20.0,18.0,21.0,10.0
2023-10-21 22:00:00,0.0,18.0,13.0,19.0,10.0
2023-10-21 23:00:00,0.0,0.0,11.0,19.0,9.0
