Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
42144,2023-10-23 00:00:00,476.3,296.0,0.0,0.0,31.0,16.0
42145,2023-10-23 01:00:00,475.03,297.0,0.0,0.0,31.0,14.0
42146,2023-10-23 02:00:00,474.94,295.0,0.0,0.0,31.0,14.0
42147,2023-10-23 03:00:00,473.76,298.0,1.0,0.0,31.0,14.0
42148,2023-10-23 04:00:00,257.28,308.0,332.0,0.0,32.0,15.0
42149,2023-10-23 05:00:00,293.55,450.0,342.0,1.0,32.0,15.0
42150,2023-10-23 06:00:00,272.15,453.0,416.0,2.0,32.0,15.0
42151,2023-10-23 07:00:00,284.11,452.0,373.0,2.0,32.0,15.0
42152,2023-10-23 08:00:00,321.97,452.0,263.0,1.0,32.0,15.0
42153,2023-10-23 09:00:00,360.95,450.0,175.0,0.0,32.0,15.0
42154,2023-10-23 10:00:00,361.26,449.0,174.0,0.0,32.0,15.0
42155,2023-10-23 11:00:00,360.76,448.0,175.0,0.0,31.0,15.0
42156,2023-10-23 12:00:00,361.27,448.0,174.0,0.0,31.0,15.0
42157,2023-10-23 13:00:00,374.53,526.0,174.0,0.0,32.0,15.0
42158,2023-10-23 14:00:00,374.84,528.0,174.0,0.0,32.0,15.0
42159,2023-10-23 15:00:00,374.62,525.0,174.0,0.0,33.0,16.0
42160,2023-10-23 16:00:00,359.75,499.0,196.0,1.0,33.0,16.0
42161,2023-10-23 17:00:00,360.1,501.0,196.0,1.0,33.0,16.0
42162,2023-10-23 18:00:00,359.23,496.0,196.0,1.0,33.0,16.0
42163,2023-10-23 19:00:00,463.53,448.0,16.0,2.0,33.0,16.0
42164,2023-10-23 20:00:00,476.66,444.0,1.0,3.0,31.0,16.0
42165,2023-10-23 21:00:00,464.68,434.0,17.0,1.0,28.0,15.0
42166,2023-10-23 22:00:00,480.1,374.0,0.0,0.0,28.0,15.0
42167,2023-10-23 23:00:00,476.71,375.0,0.0,2.0,30.0,15.0
