UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-05-14 00:00:00,3.0,4325.0,2265.0,87.0,2494.0,11565.0,1566.0,145.0
2023-05-14 01:00:00,3.0,4634.0,2267.0,87.0,3425.0,9747.0,1892.0,352.0
2023-05-14 02:00:00,1.0,6191.0,2267.0,88.0,5223.0,4893.0,2128.0,1427.0
2023-05-14 03:00:00,2.0,7574.0,2267.0,88.0,5734.0,545.0,2236.0,2988.0
2023-05-14 04:00:00,2.0,7932.0,2267.0,89.0,5772.0,0.0,2503.0,2278.0
2023-05-14 05:00:00,2.0,7146.0,2267.0,88.0,5716.0,2.0,2534.0,1965.0
2023-05-14 06:00:00,3.0,6375.0,2268.0,88.0,5857.0,5.0,2194.0,844.0
2023-05-14 07:00:00,4.0,5978.0,2268.0,89.0,5748.0,5.0,2088.0,24.0
2023-05-14 08:00:00,4.0,4294.0,2267.0,89.0,5282.0,4.0,2141.0,469.0
2023-05-14 09:00:00,5.0,3491.0,2266.0,89.0,5056.0,4.0,2153.0,147.0
2023-05-14 10:00:00,5.0,3443.0,2266.0,88.0,4880.0,5.0,2246.0,0.0
2023-05-14 11:00:00,5.0,3247.0,2266.0,88.0,4910.0,5.0,1787.0,0.0
2023-05-14 12:00:00,5.0,3242.0,2266.0,89.0,4782.0,5.0,1432.0,0.0
2023-05-14 13:00:00,4.0,3159.0,2264.0,88.0,4791.0,21.0,1205.0,0.0
2023-05-14 14:00:00,3.0,2994.0,2264.0,88.0,4642.0,2040.0,1022.0,0.0
2023-05-14 15:00:00,3.0,3311.0,2262.0,87.0,3406.0,7393.0,605.0,0.0
2023-05-14 16:00:00,2.0,4232.0,2262.0,87.0,2190.0,10442.0,397.0,0.0
2023-05-14 17:00:00,2.0,5181.0,2261.0,87.0,1972.0,11654.0,294.0,0.0
2023-05-14 18:00:00,2.0,5005.0,2260.0,87.0,1975.0,10696.0,415.0,0.0
2023-05-14 19:00:00,3.0,4897.0,2258.0,87.0,2053.0,11034.0,550.0,0.0
2023-05-14 20:00:00,3.0,4584.0,2258.0,87.0,2055.0,11765.0,877.0,0.0
2023-05-14 21:00:00,3.0,4362.0,2259.0,88.0,2015.0,12686.0,1234.0,0.0
2023-05-14 22:00:00,2.0,3771.0,2260.0,66.0,2387.0,12750.0,1648.0,0.0
2023-05-14 23:00:00,2.0,3851.0,2262.0,38.0,2785.0,12674.0,1967.0,0.0
