UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-21 00:00:00,2024-07-17 00:00:00,3.1,5.495197459471831,303.75567561416864,276.9548666605602,890.5248648775157,0.0035681342234232,2.00844,21984.05651,2244.84826,88.35002,4366.57097,10781.36961,2677.59999,806.0954
2023-07-21 01:00:00,2024-07-17 00:00:00,3.1,4.593790642081062,298.6253395285753,278.93746526649085,263.8700432073366,0.0080989329363088,2.00465,22782.3701,2248.67174,89.19229,4862.17339,6396.65019,3062.64003,744.57592
2023-07-21 02:00:00,2024-07-17 00:00:00,3.1,4.593790642081062,298.6253395285753,278.93746526649085,263.8700432073366,0.0080989329363088,1.91566,24227.31423,2250.06085,89.42252,4942.0639,1573.77999,3233.10993,697.4065
2023-07-21 03:00:00,2024-07-17 00:00:00,3.1,4.593790642081062,298.6253395285753,278.93746526649085,263.8700432073366,0.0080989329363088,2.05927,25281.25284,2247.70004,88.72286,5057.90757,15.16,3404.61007,694.78426
2023-07-21 04:00:00,2024-07-17 00:00:00,3.1,4.151758169359873,295.8077874162524,278.6240788865524,132.41628554520958,0.0088972186735841,2.12735,24520.82462,2248.18337,86.83736,4715.35327,0.0,3579.16011,583.72246
2023-07-21 05:00:00,2024-07-17 00:00:00,3.1,4.151758169359873,295.8077874162524,278.6240788865524,132.41628554520958,0.0088972186735841,2.10947,22524.92291,2249.20366,86.27618,4640.84364,0.0,3605.03988,408.78205
2023-07-21 06:00:00,2024-07-17 00:00:00,3.1,4.151758169359873,295.8077874162524,278.6240788865524,132.41628554520958,0.0088972186735841,2.07625,21063.63161,2249.05543,86.34062,4398.81669,0.0,3510.84987,269.94596
2023-07-21 07:00:00,2024-07-17 00:00:00,3.1,3.9306021576538015,294.5155843964407,278.56173918290744,0.0,0.0,1.92745,19047.94924,2249.45277,84.99204,4214.92245,0.0,3410.28009,244.05308
2023-07-21 08:00:00,2024-07-17 00:00:00,3.1,3.9306021576538015,294.5155843964407,278.56173918290744,0.0,0.0,1.92949,16986.91279,2250.13715,84.04664,3885.27586,0.0,3304.97988,245.27964
2023-07-21 09:00:00,2024-07-17 00:00:00,3.1,3.9306021576538015,294.5155843964407,278.56173918290744,0.0,0.0,1.87646,15247.14089,2252.11073,84.2278,3592.25445,0.0,3109.71992,205.50005
