datetime,avg_nuclear_production_forecast
2023-07-21T00:00:00.000000000,5225.7144
2023-07-21T01:00:00.000000000,5243.46569
2023-07-21T02:00:00.000000000,5243.40368
2023-07-21T03:00:00.000000000,5032.36004
2023-07-21T04:00:00.000000000,5245.74113
2023-07-21T05:00:00.000000000,5192.6928
2023-07-21T06:00:00.000000000,5336.97821
2023-07-21T07:00:00.000000000,5261.30231
2023-07-21T08:00:00.000000000,5433.74585
2023-07-21T09:00:00.000000000,5379.72807
2023-07-21T10:00:00.000000000,5229.95653
2023-07-21T11:00:00.000000000,5336.53201
2023-07-21T12:00:00.000000000,5417.7212
2023-07-21T13:00:00.000000000,5448.99954
2023-07-21T14:00:00.000000000,5387.38864
2023-07-21T15:00:00.000000000,5405.30613
2023-07-21T16:00:00.000000000,5376.67081
2023-07-21T17:00:00.000000000,5456.98486
2023-07-21T18:00:00.000000000,5486.26999
2023-07-21T19:00:00.000000000,5514.73495
2023-07-21T20:00:00.000000000,5358.60884
2023-07-21T21:00:00.000000000,5565.22497
2023-07-21T22:00:00.000000000,5430.42329
2023-07-21T23:00:00.000000000,5444.91947
2023-07-22T00:00:00.000000000,5272.36023
2023-07-22T01:00:00.000000000,5290.29658
2023-07-22T02:00:00.000000000,5289.6976
2023-07-22T03:00:00.000000000,5077.25398
2023-07-22T04:00:00.000000000,5292.98787
2023-07-22T05:00:00.000000000,5239.3789
2023-07-22T06:00:00.000000000,5384.34353
2023-07-22T07:00:00.000000000,5308.15079
2023-07-22T08:00:00.000000000,5481.7728
2023-07-22T09:00:00.000000000,5427.67064
2023-07-22T10:00:00.000000000,5276.83505
2023-07-22T11:00:00.000000000,5383.98298
2023-07-22T12:00:00.000000000,5465.97764
2023-07-22T13:00:00.000000000,5497.27389
2023-07-22T14:00:00.000000000,5435.10044
2023-07-22T15:00:00.000000000,5453.41108
2023-07-22T16:00:00.000000000,5424.68594
2023-07-22T17:00:00.000000000,5505.42573
2023-07-22T18:00:00.000000000,5534.91478
2023-07-22T19:00:00.000000000,5563.5712
2023-07-22T20:00:00.000000000,5406.31808
2023-07-22T21:00:00.000000000,5614.37606
2023-07-22T22:00:00.000000000,5478.68485
2023-07-22T23:00:00.000000000,5493.3271
2023-07-23T00:00:00.000000000,5320.55147
2023-07-23T01:00:00.000000000,5338.67864
2023-07-23T02:00:00.000000000,5337.5251
2023-07-23T03:00:00.000000000,5123.63548
2023-07-23T04:00:00.000000000,5341.79951
2023-07-23T05:00:00.000000000,5287.61169
2023-07-23T06:00:00.000000000,5433.27759
2023-07-23T07:00:00.000000000,5356.55139
2023-07-23T08:00:00.000000000,5531.39086
2023-07-23T09:00:00.000000000,5477.20145
2023-07-23T10:00:00.000000000,5325.26697
2023-07-23T11:00:00.000000000,5433.0059
2023-07-23T12:00:00.000000000,5515.83256
2023-07-23T13:00:00.000000000,5547.14734
2023-07-23T14:00:00.000000000,5484.39376
2023-07-23T15:00:00.000000000,5503.10969
2023-07-23T16:00:00.000000000,5474.29186
2023-07-23T17:00:00.000000000,5555.47178
2023-07-23T18:00:00.000000000,5585.17083
2023-07-23T19:00:00.000000000,5614.02542
2023-07-23T20:00:00.000000000,5455.60789
2023-07-23T21:00:00.000000000,5665.15566
2023-07-23T22:00:00.000000000,5528.5452
2023-07-23T23:00:00.000000000,5543.33863
2023-07-24T00:00:00.000000000,5449.25045
2023-07-24T01:00:00.000000000,5467.88807
2023-07-24T02:00:00.000000000,5465.25272
2023-07-24T03:00:00.000000000,5247.50101
2023-07-24T04:00:00.000000000,5472.15609
2023-07-24T05:00:00.000000000,5416.4219
2023-07-24T06:00:00.000000000,5563.96115
2023-07-24T07:00:00.000000000,5485.80972
2023-07-24T08:00:00.000000000,5663.90047
2023-07-24T09:00:00.000000000,5609.47773
2023-07-24T10:00:00.000000000,5454.60841
2023-07-24T11:00:00.000000000,5563.92663
2023-07-24T12:00:00.000000000,5648.97536
2023-07-24T13:00:00.000000000,5680.33936
2023-07-24T14:00:00.000000000,5616.03526
2023-07-24T15:00:00.000000000,5635.83505
2023-07-24T16:00:00.000000000,5606.76887
2023-07-24T17:00:00.000000000,5689.12375
2023-07-24T18:00:00.000000000,5719.38471
2023-07-24T19:00:00.000000000,5748.76829
2023-07-24T20:00:00.000000000,5587.24076
2023-07-24T21:00:00.000000000,5800.76664
2023-07-24T22:00:00.000000000,5661.70174
2023-07-24T23:00:00.000000000,5676.89822
