datetime,avg_hydro_production_forecast
2023-07-21T00:00:00.000000000,6375.40181
2023-07-21T01:00:00.000000000,6491.95279
2023-07-21T02:00:00.000000000,6663.63386
2023-07-21T03:00:00.000000000,7071.68374
2023-07-21T04:00:00.000000000,7205.69066
2023-07-21T05:00:00.000000000,7384.93974
2023-07-21T06:00:00.000000000,7396.30088
2023-07-21T07:00:00.000000000,7369.47491
2023-07-21T08:00:00.000000000,7623.56675
2023-07-21T09:00:00.000000000,7718.13007
2023-07-21T10:00:00.000000000,7701.99331
2023-07-21T11:00:00.000000000,7440.14339
2023-07-21T12:00:00.000000000,7290.12117
2023-07-21T13:00:00.000000000,7456.90863
2023-07-21T14:00:00.000000000,7744.95604
2023-07-21T15:00:00.000000000,8023.77757
2023-07-21T16:00:00.000000000,7972.24264
2023-07-21T17:00:00.000000000,7684.57687
2023-07-21T18:00:00.000000000,7451.00886
2023-07-21T19:00:00.000000000,7096.28902
2023-07-21T20:00:00.000000000,6578.45045
2023-07-21T21:00:00.000000000,6187.9597
2023-07-21T22:00:00.000000000,5882.52597
2023-07-21T23:00:00.000000000,5861.88069
2023-07-22T00:00:00.000000000,6912.22731
2023-07-22T01:00:00.000000000,6978.1809
2023-07-22T02:00:00.000000000,7068.02588
2023-07-22T03:00:00.000000000,7416.43616
2023-07-22T04:00:00.000000000,7501.92863
2023-07-22T05:00:00.000000000,7648.44554
2023-07-22T06:00:00.000000000,7658.5117
2023-07-22T07:00:00.000000000,7652.62476
2023-07-22T08:00:00.000000000,7952.25005
2023-07-22T09:00:00.000000000,8088.15872
2023-07-22T10:00:00.000000000,8086.80744
2023-07-22T11:00:00.000000000,7850.09156
2023-07-22T12:00:00.000000000,7705.9474
2023-07-22T13:00:00.000000000,7837.85755
2023-07-22T14:00:00.000000000,8095.33522
2023-07-22T15:00:00.000000000,8357.93261
2023-07-22T16:00:00.000000000,8300.45939
2023-07-22T17:00:00.000000000,8017.42309
2023-07-22T18:00:00.000000000,7828.86717
2023-07-22T19:00:00.000000000,7521.78743
2023-07-22T20:00:00.000000000,7045.92319
2023-07-22T21:00:00.000000000,6697.87232
2023-07-22T22:00:00.000000000,6410.1873
2023-07-22T23:00:00.000000000,6379.3322
2023-07-23T00:00:00.000000000,7312.48602
2023-07-23T01:00:00.000000000,7377.42554
2023-07-23T02:00:00.000000000,7466.46084
2023-07-23T03:00:00.000000000,7827.89063
2023-07-23T04:00:00.000000000,7917.33669
2023-07-23T05:00:00.000000000,8073.22808
2023-07-23T06:00:00.000000000,8082.83361
2023-07-23T07:00:00.000000000,8075.18217
2023-07-23T08:00:00.000000000,8386.79807
2023-07-23T09:00:00.000000000,8532.72303
2023-07-23T10:00:00.000000000,8526.44606
2023-07-23T11:00:00.000000000,8290.15922
2023-07-23T12:00:00.000000000,8132.803
2023-07-23T13:00:00.000000000,8266.71661
2023-07-23T14:00:00.000000000,8531.41768
2023-07-23T15:00:00.000000000,8806.77093
2023-07-23T16:00:00.000000000,8748.58776
2023-07-23T17:00:00.000000000,8452.30931
2023-07-23T18:00:00.000000000,8250.83707
2023-07-23T19:00:00.000000000,7932.19673
2023-07-23T20:00:00.000000000,7431.23547
2023-07-23T21:00:00.000000000,7070.96787
2023-07-23T22:00:00.000000000,6770.4075
2023-07-23T23:00:00.000000000,6739.01032
2023-07-24T00:00:00.000000000,7062.77384
2023-07-24T01:00:00.000000000,7224.91455
2023-07-24T02:00:00.000000000,7472.82964
2023-07-24T03:00:00.000000000,7977.35397
2023-07-24T04:00:00.000000000,8169.88619
2023-07-24T05:00:00.000000000,8408.78178
2023-07-24T06:00:00.000000000,8420.00568
2023-07-24T07:00:00.000000000,8367.7445
2023-07-24T08:00:00.000000000,8614.11726
2023-07-24T09:00:00.000000000,8699.05135
2023-07-24T10:00:00.000000000,8653.89016
2023-07-24T11:00:00.000000000,8369.16835
2023-07-24T12:00:00.000000000,8173.77363
2023-07-24T13:00:00.000000000,8380.11182
2023-07-24T14:00:00.000000000,8719.26463
2023-07-24T15:00:00.000000000,9052.03186
2023-07-24T16:00:00.000000000,9004.07136
2023-07-24T17:00:00.000000000,8672.14047
2023-07-24T18:00:00.000000000,8356.46828
2023-07-24T19:00:00.000000000,7921.195
2023-07-24T20:00:00.000000000,7287.55242
2023-07-24T21:00:00.000000000,6819.53414
2023-07-24T22:00:00.000000000,6458.3285
2023-07-24T23:00:00.000000000,6445.86886
