datetime,avg_nat_gas_production_forecast
2023-07-21T00:00:00.000000000,4795.78298
2023-07-21T01:00:00.000000000,4796.56552
2023-07-21T02:00:00.000000000,4835.91316
2023-07-21T03:00:00.000000000,4891.92928
2023-07-21T04:00:00.000000000,4871.88705
2023-07-21T05:00:00.000000000,4867.98865
2023-07-21T06:00:00.000000000,4985.74349
2023-07-21T07:00:00.000000000,4965.25344
2023-07-21T08:00:00.000000000,4919.31468
2023-07-21T09:00:00.000000000,4795.65372
2023-07-21T10:00:00.000000000,4693.822
2023-07-21T11:00:00.000000000,4889.69596
2023-07-21T12:00:00.000000000,4831.98428
2023-07-21T13:00:00.000000000,4887.44862
2023-07-21T14:00:00.000000000,4951.40969
2023-07-21T15:00:00.000000000,5025.26246
2023-07-21T16:00:00.000000000,5032.76964
2023-07-21T17:00:00.000000000,4955.46051
2023-07-21T18:00:00.000000000,5069.0054
2023-07-21T19:00:00.000000000,5109.35599
2023-07-21T20:00:00.000000000,5105.31766
2023-07-21T21:00:00.000000000,5051.43152
2023-07-21T22:00:00.000000000,5004.97208
2023-07-21T23:00:00.000000000,4932.06647
2023-07-22T00:00:00.000000000,4831.57121
2023-07-22T01:00:00.000000000,4832.10744
2023-07-22T02:00:00.000000000,4870.92281
2023-07-22T03:00:00.000000000,4927.21878
2023-07-22T04:00:00.000000000,4907.14881
2023-07-22T05:00:00.000000000,4903.64733
2023-07-22T06:00:00.000000000,5021.74787
2023-07-22T07:00:00.000000000,5001.12551
2023-07-22T08:00:00.000000000,4954.92214
2023-07-22T09:00:00.000000000,4830.66978
2023-07-22T10:00:00.000000000,4728.20916
2023-07-22T11:00:00.000000000,4925.30251
2023-07-22T12:00:00.000000000,4867.36006
2023-07-22T13:00:00.000000000,4923.30057
2023-07-22T14:00:00.000000000,4987.56404
2023-07-22T15:00:00.000000000,5061.94999
2023-07-22T16:00:00.000000000,5069.18373
2023-07-22T17:00:00.000000000,4991.08138
2023-07-22T18:00:00.000000000,5105.31584
2023-07-22T19:00:00.000000000,5145.87951
2023-07-22T20:00:00.000000000,5141.60311
2023-07-22T21:00:00.000000000,5087.52704
2023-07-22T22:00:00.000000000,5040.47711
2023-07-22T23:00:00.000000000,4967.08863
2023-07-23T00:00:00.000000000,4864.56917
2023-07-23T01:00:00.000000000,4864.87859
2023-07-23T02:00:00.000000000,4903.20316
2023-07-23T03:00:00.000000000,4959.75703
2023-07-23T04:00:00.000000000,4939.66146
2023-07-23T05:00:00.000000000,4936.5264
2023-07-23T06:00:00.000000000,5054.9452
2023-07-23T07:00:00.000000000,5034.2009
2023-07-23T08:00:00.000000000,4987.75366
2023-07-23T09:00:00.000000000,4862.95592
2023-07-23T10:00:00.000000000,4759.91548
2023-07-23T11:00:00.000000000,4958.13341
2023-07-23T12:00:00.000000000,4899.97879
2023-07-23T13:00:00.000000000,4956.35737
2023-07-23T14:00:00.000000000,5020.89917
2023-07-23T15:00:00.000000000,5095.77745
2023-07-23T16:00:00.000000000,5102.75908
2023-07-23T17:00:00.000000000,5023.9257
2023-07-23T18:00:00.000000000,5138.79607
2023-07-23T19:00:00.000000000,5179.55546
2023-07-23T20:00:00.000000000,5175.05956
2023-07-23T21:00:00.000000000,5120.80882
2023-07-23T22:00:00.000000000,5073.21413
2023-07-23T23:00:00.000000000,4999.38026
2023-07-24T00:00:00.000000000,4845.57196
2023-07-24T01:00:00.000000000,4846.01186
2023-07-24T02:00:00.000000000,4884.61902
2023-07-24T03:00:00.000000000,4941.02443
2023-07-24T04:00:00.000000000,4920.94379
2023-07-24T05:00:00.000000000,4917.59778
2023-07-24T06:00:00.000000000,5035.83306
2023-07-24T07:00:00.000000000,5015.15919
2023-07-24T08:00:00.000000000,4968.85217
2023-07-24T09:00:00.000000000,4844.36842
2023-07-24T10:00:00.000000000,4741.66179
2023-07-24T11:00:00.000000000,4939.23254
2023-07-24T12:00:00.000000000,4881.20015
2023-07-24T13:00:00.000000000,4937.32602
2023-07-24T14:00:00.000000000,5001.70777
2023-07-24T15:00:00.000000000,5076.30254
2023-07-24T16:00:00.000000000,5083.42958
2023-07-24T17:00:00.000000000,5005.0172
2023-07-24T18:00:00.000000000,5119.52114
2023-07-24T19:00:00.000000000,5160.16774
2023-07-24T20:00:00.000000000,5155.79835
2023-07-24T21:00:00.000000000,5101.64821
2023-07-24T22:00:00.000000000,5054.36721
2023-07-24T23:00:00.000000000,4980.78941
