datetime,avg_coal_production_forecast
2023-07-21T00:00:00.000000000,3871.4564
2023-07-21T01:00:00.000000000,3920.72815
2023-07-21T02:00:00.000000000,3991.95476
2023-07-21T03:00:00.000000000,3950.06921
2023-07-21T04:00:00.000000000,3988.21072
2023-07-21T05:00:00.000000000,3919.84458
2023-07-21T06:00:00.000000000,3935.67001
2023-07-21T07:00:00.000000000,3957.40481
2023-07-21T08:00:00.000000000,3795.47034
2023-07-21T09:00:00.000000000,3957.67115
2023-07-21T10:00:00.000000000,3980.21994
2023-07-21T11:00:00.000000000,3982.62896
2023-07-21T12:00:00.000000000,3967.43008
2023-07-21T13:00:00.000000000,3886.45086
2023-07-21T14:00:00.000000000,3942.22025
2023-07-21T15:00:00.000000000,3930.06561
2023-07-21T16:00:00.000000000,4017.63368
2023-07-21T17:00:00.000000000,4008.33185
2023-07-21T18:00:00.000000000,4018.55687
2023-07-21T19:00:00.000000000,4006.87199
2023-07-21T20:00:00.000000000,3943.44973
2023-07-21T21:00:00.000000000,3844.43913
2023-07-21T22:00:00.000000000,3865.00637
2023-07-21T23:00:00.000000000,3929.24995
2023-07-22T00:00:00.000000000,4220.03745
2023-07-22T01:00:00.000000000,4276.83323
2023-07-22T02:00:00.000000000,4354.55448
2023-07-22T03:00:00.000000000,4309.82278
2023-07-22T04:00:00.000000000,4348.68207
2023-07-22T05:00:00.000000000,4275.14998
2023-07-22T06:00:00.000000000,4286.65376
2023-07-22T07:00:00.000000000,4310.49262
2023-07-22T08:00:00.000000000,4136.80768
2023-07-22T09:00:00.000000000,4312.40159
2023-07-22T10:00:00.000000000,4335.531
2023-07-22T11:00:00.000000000,4339.38657
2023-07-22T12:00:00.000000000,4325.17447
2023-07-22T13:00:00.000000000,4236.64692
2023-07-22T14:00:00.000000000,4294.92021
2023-07-22T15:00:00.000000000,4281.3886
2023-07-22T16:00:00.000000000,4378.39301
2023-07-22T17:00:00.000000000,4369.32089
2023-07-22T18:00:00.000000000,4376.0266
2023-07-22T19:00:00.000000000,4362.35317
2023-07-22T20:00:00.000000000,4290.6375
2023-07-22T21:00:00.000000000,4183.9201
2023-07-22T22:00:00.000000000,4209.57705
2023-07-22T23:00:00.000000000,4278.17691
2023-07-23T00:00:00.000000000,4515.68661
2023-07-23T01:00:00.000000000,4578.86317
2023-07-23T02:00:00.000000000,4662.09294
2023-07-23T03:00:00.000000000,4614.94689
2023-07-23T04:00:00.000000000,4654.41543
2023-07-23T05:00:00.000000000,4576.50209
2023-07-23T06:00:00.000000000,4584.34006
2023-07-23T07:00:00.000000000,4609.96372
2023-07-23T08:00:00.000000000,4426.31177
2023-07-23T09:00:00.000000000,4613.26564
2023-07-23T10:00:00.000000000,4636.88777
2023-07-23T11:00:00.000000000,4641.96982
2023-07-23T12:00:00.000000000,4628.59502
2023-07-23T13:00:00.000000000,4533.66505
2023-07-23T14:00:00.000000000,4594.06238
2023-07-23T15:00:00.000000000,4579.36288
2023-07-23T16:00:00.000000000,4684.3704
2023-07-23T17:00:00.000000000,4675.49304
2023-07-23T18:00:00.000000000,4679.21444
2023-07-23T19:00:00.000000000,4663.85409
2023-07-23T20:00:00.000000000,4585.10345
2023-07-23T21:00:00.000000000,4471.85047
2023-07-23T22:00:00.000000000,4501.82375
2023-07-23T23:00:00.000000000,4574.11837
2023-07-24T00:00:00.000000000,4649.8594
2023-07-24T01:00:00.000000000,4715.93238
2023-07-24T02:00:00.000000000,4801.66206
2023-07-24T03:00:00.000000000,4753.4207
2023-07-24T04:00:00.000000000,4793.16523
2023-07-24T05:00:00.000000000,4713.26368
2023-07-24T06:00:00.000000000,4719.43838
2023-07-24T07:00:00.000000000,4745.8717
2023-07-24T08:00:00.000000000,4557.69667
2023-07-24T09:00:00.000000000,4749.80583
2023-07-24T10:00:00.000000000,4773.65169
2023-07-24T11:00:00.000000000,4779.29071
2023-07-24T12:00:00.000000000,4766.29511
2023-07-24T13:00:00.000000000,4668.45973
2023-07-24T14:00:00.000000000,4729.82054
2023-07-24T15:00:00.000000000,4714.59137
2023-07-24T16:00:00.000000000,4823.23106
2023-07-24T17:00:00.000000000,4814.44259
2023-07-24T18:00:00.000000000,4816.809
2023-07-24T19:00:00.000000000,4800.68327
2023-07-24T20:00:00.000000000,4718.74024
2023-07-24T21:00:00.000000000,4602.52092
2023-07-24T22:00:00.000000000,4634.45311
2023-07-24T23:00:00.000000000,4708.42433
