datetime,avg_nat_gas_production_forecast
2023-07-20T00:00:00.000000000,4744.40451
2023-07-20T01:00:00.000000000,4745.54037
2023-07-20T02:00:00.000000000,4785.65196
2023-07-20T03:00:00.000000000,4841.2666
2023-07-20T04:00:00.000000000,4821.26461
2023-07-20T05:00:00.000000000,4816.79554
2023-07-20T06:00:00.000000000,4934.0553
2023-07-20T07:00:00.000000000,4913.75456
2023-07-20T08:00:00.000000000,4868.19534
2023-07-20T09:00:00.000000000,4745.38368
2023-07-20T10:00:00.000000000,4644.45493
2023-07-20T11:00:00.000000000,4838.57753
2023-07-20T12:00:00.000000000,4781.19661
2023-07-20T13:00:00.000000000,4835.9784
2023-07-20T14:00:00.000000000,4899.50627
2023-07-20T15:00:00.000000000,4972.59235
2023-07-20T16:00:00.000000000,4980.49249
2023-07-20T17:00:00.000000000,4904.32226
2023-07-20T18:00:00.000000000,5016.87639
2023-07-20T19:00:00.000000000,5056.92153
2023-07-20T20:00:00.000000000,5053.22525
2023-07-20T21:00:00.000000000,4999.61103
2023-07-20T22:00:00.000000000,4954.00028
2023-07-20T23:00:00.000000000,4881.7876
2023-07-21T00:00:00.000000000,4735.87029
2023-07-21T01:00:00.000000000,4737.06499
2023-07-21T02:00:00.000000000,4777.3034
2023-07-21T03:00:00.000000000,4832.85127
2023-07-21T04:00:00.000000000,4812.85568
2023-07-21T05:00:00.000000000,4808.29241
2023-07-21T06:00:00.000000000,4925.46956
2023-07-21T07:00:00.000000000,4905.20053
2023-07-21T08:00:00.000000000,4859.70411
2023-07-21T09:00:00.000000000,4737.03359
2023-07-21T10:00:00.000000000,4636.25482
2023-07-21T11:00:00.000000000,4830.0866
2023-07-21T12:00:00.000000000,4772.76086
2023-07-21T13:00:00.000000000,4827.42894
2023-07-21T14:00:00.000000000,4890.88456
2023-07-21T15:00:00.000000000,4963.84383
2023-07-21T16:00:00.000000000,4971.80889
2023-07-21T17:00:00.000000000,4895.82798
2023-07-21T18:00:00.000000000,5008.21749
2023-07-21T19:00:00.000000000,5048.21202
2023-07-21T20:00:00.000000000,5044.57244
2023-07-21T21:00:00.000000000,4991.00364
2023-07-21T22:00:00.000000000,4945.53344
2023-07-21T23:00:00.000000000,4873.43598
2023-07-22T00:00:00.000000000,4781.45421
2023-07-22T01:00:00.000000000,4782.33552
2023-07-22T02:00:00.000000000,4821.89595
2023-07-22T03:00:00.000000000,4877.80018
2023-07-22T04:00:00.000000000,4857.76954
2023-07-22T05:00:00.000000000,4853.71171
2023-07-22T06:00:00.000000000,4971.32845
2023-07-22T07:00:00.000000000,4950.89114
2023-07-22T08:00:00.000000000,4905.05816
2023-07-22T09:00:00.000000000,4781.63407
2023-07-22T10:00:00.000000000,4680.05416
2023-07-22T11:00:00.000000000,4875.43975
2023-07-22T12:00:00.000000000,4817.82043
2023-07-22T13:00:00.000000000,4873.09425
2023-07-22T14:00:00.000000000,4936.93429
2023-07-22T15:00:00.000000000,5010.57366
2023-07-22T16:00:00.000000000,5018.19029
2023-07-22T17:00:00.000000000,4941.19911
2023-07-22T18:00:00.000000000,5054.4672
2023-07-22T19:00:00.000000000,5094.73273
2023-07-22T20:00:00.000000000,5090.78983
2023-07-22T21:00:00.000000000,5036.97959
2023-07-22T22:00:00.000000000,4990.75672
2023-07-22T23:00:00.000000000,4918.04438
2023-07-23T00:00:00.000000000,4822.64679
2023-07-23T01:00:00.000000000,4823.24459
2023-07-23T02:00:00.000000000,4862.19258
2023-07-23T03:00:00.000000000,4918.41874
2023-07-23T04:00:00.000000000,4898.35578
2023-07-23T05:00:00.000000000,4894.75552
2023-07-23T06:00:00.000000000,5012.76948
2023-07-23T07:00:00.000000000,4992.18036
2023-07-23T08:00:00.000000000,4946.04284
2023-07-23T09:00:00.000000000,4821.93802
2023-07-23T10:00:00.000000000,4719.6344
2023-07-23T11:00:00.000000000,4916.42351
2023-07-23T12:00:00.000000000,4858.53898
2023-07-23T13:00:00.000000000,4914.3603
2023-07-23T14:00:00.000000000,4978.54847
2023-07-23T15:00:00.000000000,5052.80151
2023-07-23T16:00:00.000000000,5060.10353
2023-07-23T17:00:00.000000000,4982.19872
2023-07-23T18:00:00.000000000,5096.26124
2023-07-23T19:00:00.000000000,5136.77157
2023-07-23T20:00:00.000000000,5132.55491
2023-07-23T21:00:00.000000000,5078.5261
2023-07-23T22:00:00.000000000,5031.62341
2023-07-23T23:00:00.000000000,4958.35534
