datetime,avg_wind_production_forecast
2023-07-20T00:00:00.000000000,2320.67778
2023-07-20T01:00:00.000000000,2347.57383
2023-07-20T02:00:00.000000000,2366.62128
2023-07-20T03:00:00.000000000,2347.51053
2023-07-20T04:00:00.000000000,2267.35781
2023-07-20T05:00:00.000000000,2254.08944
2023-07-20T06:00:00.000000000,2311.38873
2023-07-20T07:00:00.000000000,2202.79815
2023-07-20T08:00:00.000000000,2095.67707
2023-07-20T09:00:00.000000000,2065.07245
2023-07-20T10:00:00.000000000,2086.66958
2023-07-20T11:00:00.000000000,2084.685
2023-07-20T12:00:00.000000000,1997.89228
2023-07-20T13:00:00.000000000,1986.25262
2023-07-20T14:00:00.000000000,1919.0959
2023-07-20T15:00:00.000000000,1852.61168
2023-07-20T16:00:00.000000000,1813.72685
2023-07-20T17:00:00.000000000,1770.5431
2023-07-20T18:00:00.000000000,1794.89357
2023-07-20T19:00:00.000000000,1894.70771
2023-07-20T20:00:00.000000000,1942.04575
2023-07-20T21:00:00.000000000,1929.89331
2023-07-20T22:00:00.000000000,1869.83018
2023-07-20T23:00:00.000000000,1811.10732
2023-07-21T00:00:00.000000000,2156.37729
2023-07-21T01:00:00.000000000,2183.44782
2023-07-21T02:00:00.000000000,2202.52118
2023-07-21T03:00:00.000000000,2186.87089
2023-07-21T04:00:00.000000000,2113.97576
2023-07-21T05:00:00.000000000,2104.84855
2023-07-21T06:00:00.000000000,2169.93855
2023-07-21T07:00:00.000000000,2070.26478
2023-07-21T08:00:00.000000000,1967.59186
2023-07-21T09:00:00.000000000,1938.52052
2023-07-21T10:00:00.000000000,1961.09534
2023-07-21T11:00:00.000000000,1960.46398
2023-07-21T12:00:00.000000000,1879.75059
2023-07-21T13:00:00.000000000,1870.18226
2023-07-21T14:00:00.000000000,1807.38514
2023-07-21T15:00:00.000000000,1745.12409
2023-07-21T16:00:00.000000000,1709.76597
2023-07-21T17:00:00.000000000,1670.9146
2023-07-21T18:00:00.000000000,1697.41707
2023-07-21T19:00:00.000000000,1793.75616
2023-07-21T20:00:00.000000000,1835.43647
2023-07-21T21:00:00.000000000,1820.01839
2023-07-21T22:00:00.000000000,1761.18533
2023-07-21T23:00:00.000000000,1704.76321
2023-07-22T00:00:00.000000000,2257.13501
2023-07-22T01:00:00.000000000,2284.09845
2023-07-22T02:00:00.000000000,2303.15591
2023-07-22T03:00:00.000000000,2285.38346
2023-07-22T04:00:00.000000000,2208.03771
2023-07-22T05:00:00.000000000,2196.37084
2023-07-22T06:00:00.000000000,2256.68323
2023-07-22T07:00:00.000000000,2151.54131
2023-07-22T08:00:00.000000000,2046.14045
2023-07-22T09:00:00.000000000,2016.12881
2023-07-22T10:00:00.000000000,2038.10409
2023-07-22T11:00:00.000000000,2036.6428
2023-07-22T12:00:00.000000000,1952.20132
2023-07-22T13:00:00.000000000,1941.36275
2023-07-22T14:00:00.000000000,1875.89197
2023-07-22T15:00:00.000000000,1811.04107
2023-07-22T16:00:00.000000000,1773.52013
2023-07-22T17:00:00.000000000,1732.01199
2023-07-22T18:00:00.000000000,1757.1947
2023-07-22T19:00:00.000000000,1855.66496
2023-07-22T20:00:00.000000000,1900.81492
2023-07-22T21:00:00.000000000,1887.39945
2023-07-22T22:00:00.000000000,1827.81205
2023-07-22T23:00:00.000000000,1769.97898
2023-07-23T00:00:00.000000000,2345.66846
2023-07-23T01:00:00.000000000,2372.53794
2023-07-23T02:00:00.000000000,2391.58146
2023-07-23T03:00:00.000000000,2371.94431
2023-07-23T04:00:00.000000000,2290.68779
2023-07-23T05:00:00.000000000,2276.78938
2023-07-23T06:00:00.000000000,2332.90386
2023-07-23T07:00:00.000000000,2222.95711
2023-07-23T08:00:00.000000000,2115.15925
2023-07-23T09:00:00.000000000,2084.32128
2023-07-23T10:00:00.000000000,2105.76983
2023-07-23T11:00:00.000000000,2103.57945
2023-07-23T12:00:00.000000000,2015.86217
2023-07-23T13:00:00.000000000,2003.90749
2023-07-23T14:00:00.000000000,1936.08744
2023-07-23T15:00:00.000000000,1868.96089
2023-07-23T16:00:00.000000000,1829.53949
2023-07-23T17:00:00.000000000,1785.697
2023-07-23T18:00:00.000000000,1809.71999
2023-07-23T19:00:00.000000000,1910.06282
2023-07-23T20:00:00.000000000,1958.26131
2023-07-23T21:00:00.000000000,1946.60575
2023-07-23T22:00:00.000000000,1886.35551
2023-07-23T23:00:00.000000000,1827.28254
