datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,34.25,-91.0,12.718946022577654,6.3594748071860705,0.0,25.17407203653353,418.52030570120417,573.4091624639877,658.5359541844488,479.3082088582353,13.5877631588657,6.793775179098963,0.0,28.162966270708488,442.03410262896966,611.8131374729804,741.7082640902147,541.3271028526146,13.99065561261869,6.995274568369386,0.0,32.641907310788305,505.12101878101623,680.6572230940687,771.2623319580207,550.9168862802987,12.075248995721221,6.037449464865837,0.0,28.019729854037465,439.43270673372757,603.1060148912024,678.0544200382647,476.53388950942093
