UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-03-14 00:00:00,3543.0,3095.0,6174.0,776.0,6.0,13.0
2023-03-14 01:00:00,3569.0,3150.0,6178.0,1178.0,0.0,13.0
2023-03-14 02:00:00,3573.0,3162.0,6177.0,886.0,0.0,13.0
2023-03-14 03:00:00,3498.0,3168.0,6181.0,328.0,0.0,13.0
2023-03-14 04:00:00,3400.0,3086.0,6176.0,0.0,1.0,13.0
2023-03-14 05:00:00,3413.0,3064.0,6183.0,0.0,0.0,13.0
2023-03-14 06:00:00,3338.0,3095.0,6182.0,0.0,0.0,13.0
2023-03-14 07:00:00,3390.0,3135.0,6180.0,0.0,0.0,14.0
2023-03-14 08:00:00,3474.0,3188.0,6181.0,0.0,0.0,13.0
2023-03-14 09:00:00,3546.0,3553.0,6181.0,119.0,0.0,10.0
2023-03-14 10:00:00,3606.0,3828.0,6186.0,1070.0,0.0,13.0
2023-03-14 11:00:00,3571.0,4751.0,6183.0,1613.0,0.0,13.0
2023-03-14 12:00:00,3511.0,5447.0,6183.0,2165.0,6.0,12.0
2023-03-14 13:00:00,3560.0,4985.0,6185.0,1789.0,214.0,13.0
2023-03-14 14:00:00,3522.0,3812.0,6184.0,647.0,626.0,14.0
2023-03-14 15:00:00,3297.0,3381.0,6184.0,0.0,892.0,14.0
2023-03-14 16:00:00,3138.0,3174.0,6178.0,0.0,981.0,14.0
2023-03-14 17:00:00,3051.0,3128.0,6183.0,0.0,1008.0,14.0
2023-03-14 18:00:00,2840.0,3021.0,6178.0,0.0,993.0,15.0
2023-03-14 19:00:00,2486.0,2740.0,6181.0,0.0,974.0,14.0
2023-03-14 20:00:00,2296.0,2509.0,6178.0,0.0,968.0,14.0
2023-03-14 21:00:00,2270.0,2732.0,6176.0,0.0,878.0,14.0
2023-03-14 22:00:00,2738.0,3026.0,6173.0,0.0,650.0,14.0
2023-03-14 23:00:00,3197.0,3163.0,6176.0,619.0,237.0,14.0
