Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
41664,2023-10-03 00:00:00,2024-07-17 00:00:00,3.1,264.64,3508.0,3875.0,6057.0,2066.0,0.0,12.0
41665,2023-10-03 01:00:00,2024-07-17 00:00:00,3.1,269.59,3503.0,3598.0,6059.0,1668.0,0.0,13.0
41666,2023-10-03 02:00:00,2024-07-17 00:00:00,3.1,268.56,3469.0,2701.0,6060.0,1322.0,0.0,12.0
41667,2023-10-03 03:00:00,2024-07-17 00:00:00,3.1,249.31,2757.0,2435.0,6062.0,780.0,0.0,12.0
41668,2023-10-03 04:00:00,2024-07-17 00:00:00,3.1,222.23,1930.0,2120.0,6062.0,37.0,0.0,12.0
41669,2023-10-03 05:00:00,2024-07-17 00:00:00,3.1,191.19,1434.0,1889.0,6059.0,0.0,0.0,13.0
41670,2023-10-03 06:00:00,2024-07-17 00:00:00,3.1,182.77,1284.0,1936.0,6064.0,0.0,0.0,12.0
41671,2023-10-03 07:00:00,2024-07-17 00:00:00,3.1,181.41,1279.0,1886.0,6066.0,0.0,0.0,12.0
41672,2023-10-03 08:00:00,2024-07-17 00:00:00,3.1,180.8,1283.0,1845.0,6067.0,0.0,0.0,12.0
41673,2023-10-03 09:00:00,2024-07-17 00:00:00,3.1,180.74,1282.0,1845.0,6067.0,0.0,0.0,12.0
41674,2023-10-03 10:00:00,2024-07-17 00:00:00,3.1,185.6,1321.0,1967.0,6070.0,0.0,0.0,13.0
41675,2023-10-03 11:00:00,2024-07-17 00:00:00,3.1,202.92,1576.0,2089.0,6067.0,0.0,0.0,11.0
41676,2023-10-03 12:00:00,2024-07-17 00:00:00,3.1,208.94,1783.0,2158.0,6074.0,303.0,10.0,12.0
41677,2023-10-03 13:00:00,2024-07-17 00:00:00,3.1,192.25,1499.0,2264.0,6063.0,263.0,218.0,12.0
41678,2023-10-03 14:00:00,2024-07-17 00:00:00,3.1,177.55,1274.0,2224.0,6063.0,38.0,518.0,13.0
41679,2023-10-03 15:00:00,2024-07-17 00:00:00,3.1,177.93,1253.0,2403.0,6059.0,67.0,596.0,13.0
41680,2023-10-03 16:00:00,2024-07-17 00:00:00,3.1,175.53,1261.0,2436.0,6058.0,73.0,796.0,13.0
41681,2023-10-03 17:00:00,2024-07-17 00:00:00,3.1,190.9,1570.0,2484.0,6056.0,150.0,833.0,14.0
41682,2023-10-03 18:00:00,2024-07-17 00:00:00,3.1,220.9,2241.0,2709.0,6054.0,435.0,831.0,14.0
41683,2023-10-03 19:00:00,2024-07-17 00:00:00,3.1,253.53,2983.0,2816.0,6053.0,415.0,801.0,13.0
41684,2023-10-03 20:00:00,2024-07-17 00:00:00,3.1,267.54,3341.0,3037.0,6052.0,553.0,723.0,13.0
41685,2023-10-03 21:00:00,2024-07-17 00:00:00,3.1,269.5,3510.0,3358.0,6055.0,1011.0,587.0,11.0
41686,2023-10-03 22:00:00,2024-07-17 00:00:00,3.1,264.15,3537.0,3674.0,6059.0,1728.0,339.0,12.0
41687,2023-10-03 23:00:00,2024-07-17 00:00:00,3.1,265.87,3483.0,4027.0,6055.0,1949.0,58.0,10.0
