UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-01-31 00:00:00,2024-07-17 00:00:00,3.1,2.2373835623771057,285.2440721761947,284.1311282056021,91.91710787617092,0.3929492370302394,1937.67468,2810.82758,7410.05657,306.6847,43.96752,11.18658
2023-01-31 01:00:00,2024-07-17 00:00:00,3.1,2.216935994283057,284.9520808985694,284.3160494175884,0.0,0.2693628679156986,1979.16074,2839.83699,7402.56195,508.1174,0.0,11.40315
2023-01-31 02:00:00,2024-07-17 00:00:00,3.1,2.216935994283057,284.9520808985694,284.3160494175884,0.0,0.2693628679156986,1982.12939,2854.72226,7398.83836,589.36408,0.0,11.38965
2023-01-31 03:00:00,2024-07-17 00:00:00,3.1,2.216935994283057,284.9520808985694,284.3160494175884,0.0,0.2693628679156986,1995.67367,2855.96907,7397.65026,485.77628,7.11548,11.34507
2023-01-31 04:00:00,2024-07-17 00:00:00,3.1,2.5976260057570086,284.45389898914107,283.7849797168708,0.0,1.0708064530126182,1989.9266,2864.78453,7398.30674,388.7742,12.4789,11.34878
2023-01-31 05:00:00,2024-07-17 00:00:00,3.1,2.5976260057570086,284.45389898914107,283.7849797168708,0.0,1.0708064530126182,1965.35877,2834.81496,7391.52052,250.46477,17.49532,11.45822
2023-01-31 06:00:00,2024-07-17 00:00:00,3.1,2.5976260057570086,284.45389898914107,283.7849797168708,0.0,1.0708064530126182,1919.65458,2835.71811,7389.99669,123.99408,2.68279,11.36571
2023-01-31 07:00:00,2024-07-17 00:00:00,3.1,2.9012227101137773,283.6669132824506,282.9722424995738,0.0,1.1030772591440474,1883.02573,2827.8384,7390.61845,69.01299,0.0,11.47737
2023-01-31 08:00:00,2024-07-17 00:00:00,3.1,2.9012227101137773,283.6669132824506,282.9722424995738,0.0,1.1030772591440474,1868.08726,2820.09991,7383.23913,51.11823,0.0,11.35129
2023-01-31 09:00:00,2024-07-17 00:00:00,3.1,2.9012227101137773,283.6669132824506,282.9722424995738,0.0,1.1030772591440474,1891.61723,2750.05189,7376.61982,131.6833,0.0,11.38962
