Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
39432,2023-07-02 00:00:00,2024-07-17 00:00:00,3.1,340.96,4647.0,3860.0,7294.0,1229.0,53.0,9.0
39433,2023-07-02 01:00:00,2024-07-17 00:00:00,3.1,334.76,4316.0,3555.0,7300.0,941.0,3.0,9.0
39434,2023-07-02 02:00:00,2024-07-17 00:00:00,3.1,331.0,4155.0,3403.0,7303.0,803.0,0.0,9.0
39435,2023-07-02 03:00:00,2024-07-17 00:00:00,3.1,323.86,3825.0,2698.0,7303.0,241.0,0.0,10.0
39436,2023-07-02 04:00:00,2024-07-17 00:00:00,3.1,297.99,3239.0,2271.0,7295.0,161.0,0.0,9.0
39437,2023-07-02 05:00:00,2024-07-17 00:00:00,3.1,277.13,2738.0,2143.0,7301.0,42.0,0.0,9.0
39438,2023-07-02 06:00:00,2024-07-17 00:00:00,3.1,274.88,2672.0,2126.0,7295.0,0.0,0.0,9.0
39439,2023-07-02 07:00:00,2024-07-17 00:00:00,3.1,274.17,2527.0,2459.0,7300.0,0.0,0.0,9.0
39440,2023-07-02 08:00:00,2024-07-17 00:00:00,3.1,270.56,2423.0,2509.0,7293.0,0.0,0.0,9.0
39441,2023-07-02 09:00:00,2024-07-17 00:00:00,3.1,261.31,2239.0,2471.0,7300.0,0.0,0.0,9.0
39442,2023-07-02 10:00:00,2024-07-17 00:00:00,3.1,258.13,2172.0,2470.0,7303.0,0.0,0.0,10.0
39443,2023-07-02 11:00:00,2024-07-17 00:00:00,3.1,256.62,2187.0,2362.0,7306.0,0.0,1.0,9.0
39444,2023-07-02 12:00:00,2024-07-17 00:00:00,3.1,257.04,2183.0,2487.0,7307.0,0.0,103.0,9.0
39445,2023-07-02 13:00:00,2024-07-17 00:00:00,3.1,258.31,2211.0,2673.0,7310.0,0.0,305.0,10.0
39446,2023-07-02 14:00:00,2024-07-17 00:00:00,3.1,261.65,2362.0,2688.0,7306.0,0.0,520.0,9.0
39447,2023-07-02 15:00:00,2024-07-17 00:00:00,3.1,273.23,2686.0,2757.0,7303.0,0.0,715.0,11.0
39448,2023-07-02 16:00:00,2024-07-17 00:00:00,3.1,297.5,3302.0,2890.0,7295.0,0.0,802.0,9.0
39449,2023-07-02 17:00:00,2024-07-17 00:00:00,3.1,323.93,4048.0,3061.0,7298.0,0.0,874.0,10.0
39450,2023-07-02 18:00:00,2024-07-17 00:00:00,3.1,348.17,4820.0,3514.0,7285.0,172.0,894.0,9.0
39451,2023-07-02 19:00:00,2024-07-17 00:00:00,3.1,352.44,5180.0,3714.0,7290.0,573.0,865.0,9.0
39452,2023-07-02 20:00:00,2024-07-17 00:00:00,3.1,356.04,5415.0,3935.0,7288.0,871.0,791.0,9.0
39453,2023-07-02 21:00:00,2024-07-17 00:00:00,3.1,350.79,5513.0,4080.0,7286.0,1467.0,688.0,10.0
39454,2023-07-02 22:00:00,2024-07-17 00:00:00,3.1,347.31,5518.0,4118.0,7286.0,1884.0,486.0,9.0
39455,2023-07-02 23:00:00,2024-07-17 00:00:00,3.1,346.87,5519.0,4222.0,7295.0,2135.0,285.0,8.0
