UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-12-14 00:00:00,4179.0,2982.0,7347.0,21.0,0.0,11.0
2023-12-14 01:00:00,4355.0,2993.0,7353.0,19.0,0.0,12.0
2023-12-14 02:00:00,4358.0,2999.0,7347.0,31.0,0.0,11.0
2023-12-14 03:00:00,4093.0,3004.0,7351.0,36.0,0.0,12.0
2023-12-14 04:00:00,3621.0,3067.0,7350.0,27.0,0.0,11.0
2023-12-14 05:00:00,3314.0,3016.0,7351.0,21.0,0.0,12.0
2023-12-14 06:00:00,3276.0,3055.0,7354.0,23.0,0.0,11.0
2023-12-14 07:00:00,3276.0,3028.0,7352.0,16.0,0.0,12.0
2023-12-14 08:00:00,3279.0,3064.0,7350.0,18.0,0.0,11.0
2023-12-14 09:00:00,3304.0,3035.0,7352.0,23.0,0.0,12.0
2023-12-14 10:00:00,3605.0,3102.0,7357.0,20.0,0.0,11.0
2023-12-14 11:00:00,4310.0,3082.0,7350.0,224.0,0.0,12.0
2023-12-14 12:00:00,4639.0,3307.0,7356.0,1325.0,0.0,11.0
2023-12-14 13:00:00,4906.0,3334.0,7357.0,1991.0,9.0,12.0
2023-12-14 14:00:00,4811.0,3205.0,7351.0,1116.0,203.0,11.0
2023-12-14 15:00:00,3865.0,2969.0,7353.0,0.0,539.0,11.0
2023-12-14 16:00:00,3394.0,2927.0,7357.0,0.0,692.0,13.0
2023-12-14 17:00:00,3175.0,2890.0,7352.0,0.0,759.0,13.0
2023-12-14 18:00:00,2716.0,2599.0,7354.0,0.0,755.0,13.0
2023-12-14 19:00:00,2328.0,2501.0,7353.0,0.0,713.0,12.0
2023-12-14 20:00:00,2241.0,2711.0,7354.0,0.0,634.0,13.0
2023-12-14 21:00:00,2423.0,2844.0,7358.0,0.0,457.0,12.0
2023-12-14 22:00:00,3185.0,2852.0,7356.0,0.0,96.0,12.0
2023-12-14 23:00:00,3874.0,2905.0,7352.0,0.0,0.0,11.0
