UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-05-30 00:00:00,1057.0,2295.0,6651.0,1736.0,69.0,12.0
2023-05-30 01:00:00,1074.0,2286.0,6650.0,1805.0,4.0,11.0
2023-05-30 02:00:00,1031.0,2285.0,6663.0,1618.0,0.0,12.0
2023-05-30 03:00:00,1040.0,2184.0,6689.0,814.0,0.0,11.0
2023-05-30 04:00:00,1066.0,1747.0,6723.0,170.0,0.0,11.0
2023-05-30 05:00:00,1073.0,1439.0,6747.0,30.0,0.0,11.0
2023-05-30 06:00:00,1068.0,1379.0,6782.0,0.0,0.0,12.0
2023-05-30 07:00:00,1068.0,1367.0,6815.0,0.0,0.0,11.0
2023-05-30 08:00:00,1068.0,1336.0,6845.0,0.0,0.0,11.0
2023-05-30 09:00:00,1066.0,1425.0,6879.0,0.0,0.0,11.0
2023-05-30 10:00:00,1072.0,1550.0,6914.0,0.0,0.0,11.0
2023-05-30 11:00:00,1079.0,1881.0,6948.0,0.0,5.0,11.0
2023-05-30 12:00:00,1101.0,1958.0,6974.0,105.0,77.0,12.0
2023-05-30 13:00:00,1073.0,2077.0,7010.0,129.0,199.0,11.0
2023-05-30 14:00:00,1135.0,2270.0,7040.0,130.0,303.0,12.0
2023-05-30 15:00:00,1313.0,2307.0,7052.0,124.0,354.0,12.0
2023-05-30 16:00:00,1529.0,2329.0,7052.0,140.0,425.0,12.0
2023-05-30 17:00:00,1737.0,2377.0,7050.0,136.0,434.0,12.0
2023-05-30 18:00:00,1884.0,2451.0,7044.0,136.0,597.0,12.0
2023-05-30 19:00:00,2004.0,2521.0,7050.0,238.0,582.0,13.0
2023-05-30 20:00:00,2010.0,2871.0,7062.0,381.0,499.0,12.0
2023-05-30 21:00:00,2019.0,3049.0,7087.0,734.0,426.0,11.0
2023-05-30 22:00:00,2008.0,3226.0,7119.0,1290.0,324.0,11.0
2023-05-30 23:00:00,2007.0,3233.0,7128.0,1834.0,179.0,11.0
