UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-12-20 00:00:00,4587.0,3140.0,7375.0,951.0,0.0,11.0
2023-12-20 01:00:00,4699.0,3154.0,7374.0,1319.0,0.0,13.0
2023-12-20 02:00:00,4709.0,3159.0,7372.0,1506.0,0.0,12.0
2023-12-20 03:00:00,4709.0,3163.0,7372.0,1300.0,0.0,13.0
2023-12-20 04:00:00,4701.0,3145.0,7374.0,756.0,0.0,12.0
2023-12-20 05:00:00,4550.0,2867.0,7374.0,557.0,0.0,13.0
2023-12-20 06:00:00,4307.0,2721.0,7376.0,546.0,0.0,13.0
2023-12-20 07:00:00,4020.0,2549.0,7374.0,531.0,0.0,12.0
2023-12-20 08:00:00,4232.0,2541.0,7374.0,532.0,0.0,13.0
2023-12-20 09:00:00,4480.0,2467.0,7375.0,548.0,0.0,12.0
2023-12-20 10:00:00,4712.0,2759.0,7379.0,866.0,0.0,13.0
2023-12-20 11:00:00,4876.0,3625.0,7377.0,1036.0,0.0,12.0
2023-12-20 12:00:00,4882.0,4183.0,7376.0,1814.0,0.0,13.0
2023-12-20 13:00:00,4894.0,4258.0,7377.0,2416.0,9.0,12.0
2023-12-20 14:00:00,4719.0,4081.0,7372.0,1975.0,178.0,12.0
2023-12-20 15:00:00,3871.0,2921.0,7377.0,1014.0,514.0,10.0
2023-12-20 16:00:00,3557.0,2565.0,7374.0,113.0,651.0,8.0
2023-12-20 17:00:00,3134.0,2389.0,7373.0,104.0,655.0,10.0
2023-12-20 18:00:00,2642.0,2116.0,7375.0,13.0,723.0,13.0
2023-12-20 19:00:00,2208.0,2103.0,7369.0,0.0,755.0,13.0
2023-12-20 20:00:00,2213.0,2242.0,7375.0,0.0,663.0,13.0
2023-12-20 21:00:00,2302.0,2384.0,7371.0,0.0,450.0,13.0
2023-12-20 22:00:00,2988.0,2607.0,7370.0,18.0,103.0,12.0
2023-12-20 23:00:00,3919.0,2713.0,7374.0,228.0,0.0,10.0
