UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-07 00:00:00,1996.0,2333.0,7384.0,1309.0,0.0,13.0
2023-01-07 01:00:00,2145.0,2382.0,7374.0,1396.0,0.0,13.0
2023-01-07 02:00:00,2162.0,2337.0,7380.0,1385.0,0.0,13.0
2023-01-07 03:00:00,2169.0,2365.0,7385.0,1244.0,0.0,12.0
2023-01-07 04:00:00,2175.0,2387.0,7381.0,866.0,0.0,13.0
2023-01-07 05:00:00,2181.0,2409.0,7383.0,392.0,0.0,13.0
2023-01-07 06:00:00,2163.0,2368.0,7382.0,327.0,0.0,12.0
2023-01-07 07:00:00,2018.0,2387.0,7384.0,324.0,0.0,13.0
2023-01-07 08:00:00,2022.0,2372.0,7379.0,344.0,0.0,12.0
2023-01-07 09:00:00,2157.0,2400.0,7385.0,340.0,0.0,13.0
2023-01-07 10:00:00,2177.0,2507.0,7377.0,344.0,0.0,13.0
2023-01-07 11:00:00,2244.0,2804.0,7382.0,424.0,0.0,12.0
2023-01-07 12:00:00,2246.0,2798.0,7383.0,701.0,0.0,13.0
2023-01-07 13:00:00,2245.0,2821.0,7381.0,1362.0,1.0,13.0
2023-01-07 14:00:00,2247.0,2772.0,7384.0,1319.0,55.0,12.0
2023-01-07 15:00:00,2244.0,2728.0,7384.0,603.0,170.0,13.0
2023-01-07 16:00:00,2192.0,2325.0,7382.0,430.0,348.0,13.0
2023-01-07 17:00:00,1913.0,2235.0,7381.0,199.0,446.0,13.0
2023-01-07 18:00:00,1878.0,2030.0,7383.0,0.0,574.0,14.0
2023-01-07 19:00:00,1889.0,1995.0,7379.0,0.0,379.0,14.0
2023-01-07 20:00:00,1867.0,1977.0,7378.0,0.0,427.0,14.0
2023-01-07 21:00:00,1883.0,2008.0,7380.0,0.0,355.0,13.0
2023-01-07 22:00:00,1918.0,2089.0,7378.0,57.0,121.0,9.0
2023-01-07 23:00:00,2064.0,2400.0,7380.0,641.0,4.0,9.0
