UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-05-22 00:00:00,2186.0,2642.0,6126.0,2183.0,91.0,15.0
2023-05-22 01:00:00,2188.0,2632.0,6130.0,2029.0,4.0,13.0
2023-05-22 02:00:00,2202.0,2642.0,6129.0,1907.0,0.0,12.0
2023-05-22 03:00:00,2067.0,2503.0,6127.0,867.0,0.0,14.0
2023-05-22 04:00:00,1672.0,2488.0,6134.0,0.0,0.0,15.0
2023-05-22 05:00:00,1491.0,2510.0,6130.0,0.0,0.0,15.0
2023-05-22 06:00:00,1288.0,2475.0,6128.0,0.0,0.0,15.0
2023-05-22 07:00:00,1298.0,2477.0,6131.0,0.0,0.0,15.0
2023-05-22 08:00:00,1262.0,2505.0,6134.0,0.0,0.0,15.0
2023-05-22 09:00:00,1233.0,2510.0,6133.0,0.0,0.0,14.0
2023-05-22 10:00:00,1267.0,2509.0,6131.0,0.0,0.0,15.0
2023-05-22 11:00:00,1276.0,2493.0,6134.0,0.0,20.0,15.0
2023-05-22 12:00:00,1291.0,2479.0,6132.0,108.0,181.0,15.0
2023-05-22 13:00:00,1283.0,2320.0,6135.0,153.0,412.0,15.0
2023-05-22 14:00:00,1321.0,2185.0,6130.0,137.0,628.0,16.0
2023-05-22 15:00:00,1332.0,2344.0,6127.0,145.0,690.0,17.0
2023-05-22 16:00:00,1304.0,2377.0,6132.0,172.0,882.0,17.0
2023-05-22 17:00:00,1531.0,2541.0,6126.0,154.0,925.0,15.0
2023-05-22 18:00:00,1971.0,2679.0,6131.0,290.0,916.0,17.0
2023-05-22 19:00:00,2466.0,2682.0,6130.0,526.0,895.0,17.0
2023-05-22 20:00:00,2881.0,2764.0,6126.0,1005.0,811.0,16.0
2023-05-22 21:00:00,3165.0,2831.0,6128.0,1407.0,654.0,16.0
2023-05-22 22:00:00,3283.0,2826.0,6130.0,1824.0,451.0,15.0
2023-05-22 23:00:00,3324.0,2802.0,6129.0,2112.0,263.0,15.0
