Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
37872,2023-04-28 00:00:00,2024-07-17 00:00:00,3.1,512.14,618.0,1366.0,128.0,200.0
37873,2023-04-28 01:00:00,2024-07-17 00:00:00,3.1,556.29,619.0,1371.0,85.0,53.0
37874,2023-04-28 02:00:00,2024-07-17 00:00:00,3.1,584.79,618.0,1374.0,28.0,0.0
37875,2023-04-28 03:00:00,2024-07-17 00:00:00,3.1,585.87,615.0,1382.0,0.0,20.0
37876,2023-04-28 04:00:00,2024-07-17 00:00:00,3.1,552.82,615.0,1365.0,0.0,145.0
37877,2023-04-28 05:00:00,2024-07-17 00:00:00,3.1,542.97,617.0,1359.0,0.0,186.0
37878,2023-04-28 06:00:00,2024-07-17 00:00:00,3.1,568.0,614.0,1391.0,0.0,83.0
37879,2023-04-28 07:00:00,2024-07-17 00:00:00,3.1,578.66,614.0,1396.0,0.0,43.0
37880,2023-04-28 08:00:00,2024-07-17 00:00:00,3.1,495.99,626.0,1394.0,0.0,401.0
37881,2023-04-28 09:00:00,2024-07-17 00:00:00,3.1,502.86,627.0,1388.0,0.0,368.0
37882,2023-04-28 10:00:00,2024-07-17 00:00:00,3.1,490.58,627.0,1375.0,0.0,429.0
37883,2023-04-28 11:00:00,2024-07-17 00:00:00,3.1,477.9,627.0,1373.0,0.0,495.0
37884,2023-04-28 12:00:00,2024-07-17 00:00:00,3.1,477.9,627.0,1374.0,0.0,495.0
37885,2023-04-28 13:00:00,2024-07-17 00:00:00,3.1,477.68,625.0,1385.0,0.0,495.0
37886,2023-04-28 14:00:00,2024-07-17 00:00:00,3.1,472.61,625.0,1331.0,34.0,489.0
37887,2023-04-28 15:00:00,2024-07-17 00:00:00,3.1,471.51,624.0,1316.0,108.0,425.0
37888,2023-04-28 16:00:00,2024-07-17 00:00:00,3.1,452.71,625.0,1170.0,137.0,492.0
37889,2023-04-28 17:00:00,2024-07-17 00:00:00,3.1,452.9,626.0,1207.0,138.0,494.0
37890,2023-04-28 18:00:00,2024-07-17 00:00:00,3.1,453.26,625.0,1219.0,136.0,494.0
37891,2023-04-28 19:00:00,2024-07-17 00:00:00,3.1,453.03,617.0,1272.0,135.0,494.0
37892,2023-04-28 20:00:00,2024-07-17 00:00:00,3.1,454.83,618.0,1279.0,133.0,487.0
37893,2023-04-28 21:00:00,2024-07-17 00:00:00,3.1,456.38,618.0,1330.0,132.0,483.0
37894,2023-04-28 22:00:00,2024-07-17 00:00:00,3.1,456.27,617.0,1348.0,129.0,487.0
37895,2023-04-28 23:00:00,2024-07-17 00:00:00,3.1,450.03,585.0,1339.0,131.0,494.0
