UTC time,coal,nat_gas,solar,wind
2023-06-19 00:00:00,260.0,979.0,96.0,199.0
2023-06-19 01:00:00,258.0,988.0,89.0,217.0
2023-06-19 02:00:00,259.0,988.0,47.0,149.0
2023-06-19 03:00:00,266.0,990.0,5.0,57.0
2023-06-19 04:00:00,267.0,986.0,0.0,35.0
2023-06-19 05:00:00,266.0,992.0,0.0,56.0
2023-06-19 06:00:00,283.0,1012.0,0.0,312.0
2023-06-19 07:00:00,258.0,1041.0,0.0,391.0
2023-06-19 08:00:00,257.0,1072.0,0.0,387.0
2023-06-19 09:00:00,257.0,1167.0,0.0,197.0
2023-06-19 10:00:00,259.0,1220.0,0.0,352.0
2023-06-19 11:00:00,259.0,1212.0,0.0,444.0
2023-06-19 12:00:00,258.0,1210.0,0.0,422.0
2023-06-19 13:00:00,258.0,1218.0,3.0,380.0
2023-06-19 14:00:00,256.0,1207.0,51.0,279.0
2023-06-19 15:00:00,257.0,1023.0,110.0,193.0
2023-06-19 16:00:00,259.0,930.0,129.0,270.0
2023-06-19 17:00:00,258.0,940.0,129.0,338.0
2023-06-19 18:00:00,258.0,928.0,126.0,416.0
2023-06-19 19:00:00,257.0,951.0,124.0,463.0
2023-06-19 20:00:00,259.0,940.0,120.0,467.0
2023-06-19 21:00:00,258.0,1010.0,115.0,454.0
2023-06-19 22:00:00,258.0,1073.0,110.0,452.0
2023-06-19 23:00:00,259.0,1147.0,115.0,419.0
