Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
36144,2023-02-15 00:00:00,2024-07-17 00:00:00,3.1,461.89,646.0,1041.0,93.0,492.0
36145,2023-02-15 01:00:00,2024-07-17 00:00:00,3.1,478.96,647.0,1271.0,7.0,495.0
36146,2023-02-15 02:00:00,2024-07-17 00:00:00,3.1,490.92,647.0,1374.0,0.0,441.0
36147,2023-02-15 03:00:00,2024-07-17 00:00:00,3.1,490.34,647.0,1384.0,0.0,444.0
36148,2023-02-15 04:00:00,2024-07-17 00:00:00,3.1,489.63,646.0,1406.0,0.0,447.0
36149,2023-02-15 05:00:00,2024-07-17 00:00:00,3.1,483.44,645.0,1406.0,0.0,479.0
36150,2023-02-15 06:00:00,2024-07-17 00:00:00,3.1,497.09,647.0,1289.0,0.0,411.0
36151,2023-02-15 07:00:00,2024-07-17 00:00:00,3.1,523.2,646.0,1193.0,0.0,297.0
36152,2023-02-15 08:00:00,2024-07-17 00:00:00,3.1,546.53,645.0,1216.0,0.0,201.0
36153,2023-02-15 09:00:00,2024-07-17 00:00:00,3.1,527.37,647.0,1211.0,0.0,279.0
36154,2023-02-15 10:00:00,2024-07-17 00:00:00,3.1,507.28,648.0,1215.0,0.0,366.0
36155,2023-02-15 11:00:00,2024-07-17 00:00:00,3.1,486.25,647.0,1221.0,0.0,464.0
36156,2023-02-15 12:00:00,2024-07-17 00:00:00,3.1,480.28,647.0,1238.0,0.0,494.0
36157,2023-02-15 13:00:00,2024-07-17 00:00:00,3.1,505.92,648.0,1219.0,0.0,372.0
36158,2023-02-15 14:00:00,2024-07-17 00:00:00,3.1,542.88,649.0,1289.0,0.0,210.0
36159,2023-02-15 15:00:00,2024-07-17 00:00:00,3.1,574.72,647.0,1411.0,9.0,61.0
36160,2023-02-15 16:00:00,2024-07-17 00:00:00,3.1,575.74,646.0,1344.0,77.0,3.0
36161,2023-02-15 17:00:00,2024-07-17 00:00:00,3.1,515.26,647.0,1152.0,129.0,213.0
36162,2023-02-15 18:00:00,2024-07-17 00:00:00,3.1,464.3,648.0,1053.0,131.0,447.0
36163,2023-02-15 19:00:00,2024-07-17 00:00:00,3.1,456.27,648.0,1030.0,126.0,491.0
36164,2023-02-15 20:00:00,2024-07-17 00:00:00,3.1,455.3,648.0,982.0,123.0,495.0
36165,2023-02-15 21:00:00,2024-07-17 00:00:00,3.1,454.58,648.0,947.0,125.0,494.0
36166,2023-02-15 22:00:00,2024-07-17 00:00:00,3.1,453.41,649.0,945.0,131.0,495.0
36167,2023-02-15 23:00:00,2024-07-17 00:00:00,3.1,453.18,648.0,952.0,132.0,495.0
