UTC time,coal,nat_gas,solar,wind
2023-12-06 00:00:00,599.0,1210.0,40.0,0.0
2023-12-06 01:00:00,599.0,1276.0,0.0,13.0
2023-12-06 02:00:00,599.0,1311.0,0.0,47.0
2023-12-06 03:00:00,597.0,1315.0,0.0,66.0
2023-12-06 04:00:00,597.0,1312.0,0.0,71.0
2023-12-06 05:00:00,606.0,1309.0,0.0,88.0
2023-12-06 06:00:00,608.0,1308.0,0.0,140.0
2023-12-06 07:00:00,606.0,1280.0,0.0,225.0
2023-12-06 08:00:00,607.0,1258.0,0.0,296.0
2023-12-06 09:00:00,609.0,1222.0,0.0,381.0
2023-12-06 10:00:00,608.0,1224.0,0.0,369.0
2023-12-06 11:00:00,609.0,1228.0,0.0,286.0
2023-12-06 12:00:00,609.0,1227.0,0.0,296.0
2023-12-06 13:00:00,607.0,1229.0,0.0,299.0
2023-12-06 14:00:00,608.0,1236.0,0.0,327.0
2023-12-06 15:00:00,608.0,1231.0,6.0,329.0
2023-12-06 16:00:00,607.0,1205.0,63.0,274.0
2023-12-06 17:00:00,609.0,1047.0,108.0,263.0
2023-12-06 18:00:00,610.0,1022.0,107.0,272.0
2023-12-06 19:00:00,607.0,1011.0,101.0,307.0
2023-12-06 20:00:00,608.0,1001.0,99.0,327.0
2023-12-06 21:00:00,611.0,987.0,102.0,338.0
2023-12-06 22:00:00,609.0,983.0,108.0,338.0
2023-12-06 23:00:00,608.0,993.0,100.0,327.0
