Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
39576,2023-07-08 00:00:00,2024-07-17 00:00:00,3.1,360.16,0.0,1327.0,108.0,396.0
39577,2023-07-08 01:00:00,2024-07-17 00:00:00,3.1,359.96,0.0,1328.0,104.0,401.0
39578,2023-07-08 02:00:00,2024-07-17 00:00:00,3.1,386.53,0.0,1332.0,55.0,317.0
39579,2023-07-08 03:00:00,2024-07-17 00:00:00,3.1,421.82,0.0,1305.0,5.0,212.0
39580,2023-07-08 04:00:00,2024-07-17 00:00:00,3.1,440.49,0.0,1336.0,0.0,154.0
39581,2023-07-08 05:00:00,2024-07-17 00:00:00,3.1,408.39,1.0,1334.0,0.0,275.0
39582,2023-07-08 06:00:00,2024-07-17 00:00:00,3.1,373.09,0.0,1341.0,0.0,433.0
39583,2023-07-08 07:00:00,2024-07-17 00:00:00,3.1,364.13,0.0,1341.0,0.0,478.0
39584,2023-07-08 08:00:00,2024-07-17 00:00:00,3.1,430.01,0.0,1341.0,0.0,192.0
39585,2023-07-08 09:00:00,2024-07-17 00:00:00,3.1,395.34,0.0,1344.0,0.0,331.0
39586,2023-07-08 10:00:00,2024-07-17 00:00:00,3.1,410.07,0.0,1343.0,0.0,269.0
39587,2023-07-08 11:00:00,2024-07-17 00:00:00,3.1,446.42,0.0,1339.0,0.0,134.0
39588,2023-07-08 12:00:00,2024-07-17 00:00:00,3.1,467.09,0.0,1334.0,0.0,67.0
39589,2023-07-08 13:00:00,2024-07-17 00:00:00,3.1,468.19,0.0,1337.0,3.0,61.0
39590,2023-07-08 14:00:00,2024-07-17 00:00:00,3.1,460.06,0.0,1194.0,45.0,38.0
39591,2023-07-08 15:00:00,2024-07-17 00:00:00,3.1,447.52,43.0,1194.0,104.0,57.0
39592,2023-07-08 16:00:00,2024-07-17 00:00:00,3.1,475.25,148.0,1239.0,119.0,39.0
39593,2023-07-08 17:00:00,2024-07-17 00:00:00,3.1,504.87,254.0,1269.0,118.0,14.0
39594,2023-07-08 18:00:00,2024-07-17 00:00:00,3.1,525.55,348.0,1271.0,116.0,3.0
39595,2023-07-08 19:00:00,2024-07-17 00:00:00,3.1,536.02,444.0,1306.0,113.0,20.0
39596,2023-07-08 20:00:00,2024-07-17 00:00:00,3.1,519.16,449.0,1326.0,109.0,88.0
39597,2023-07-08 21:00:00,2024-07-17 00:00:00,3.1,503.14,451.0,1340.0,107.0,155.0
39598,2023-07-08 22:00:00,2024-07-17 00:00:00,3.1,488.83,452.0,1340.0,105.0,219.0
39599,2023-07-08 23:00:00,2024-07-17 00:00:00,3.1,472.97,499.0,1341.0,105.0,327.0
